mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
SDSSJ134251.60-005345.3,205.71503,-0.8959194444444,1405.0,1775.0,lb5n39040,1370.176,COS/FUV,GALAXY;QSO,11598,3,*QSO*
SDSSJ102218.99+013218.8,155.5791379167,1.538561111111,1150.0,1450.0,lb5n29020,1147.1680000000001,COS/FUV,GALAXY;QSO,11598,3,*QSO*
SDSSJ151428.64+361957.9,228.6193658333,36.33277222222,1405.0,1775.0,lb5na4040,3015.072,COS/FUV,GALAXY;QSO,11598,3,*QSO*
SDSS-J141038.39+230447.1,212.6599833333,23.07977222222,1405.0,1775.0,lbxx03010,11241.632000000001,COS/FUV,GALAXY;QSO,12958,3,*QSO*
QSO-170621+590406,256.590625,59.06844722222,1230.0,2050.0,lby503010,15300.416000000001,COS/FUV,GALAXY;LYMAN ALPHA CLOUD;QSO,13013,3,*QSO*
SDSSJ091029.75+101413.6,137.6239783333,10.23710833333,1230.0,2050.0,lc1c01010,2100.2560000000003,COS/FUV,GALAXY;QSO,13033,3,*QSO*
FBQS.J130451.4+245445,196.2142083333,24.91275277778,1150.0,1450.0,lcd907010,2300.352,COS/FUV,GALAXY;QSO,13382,3,*QSO*
J103928.1433+392342.13,159.86726375,39.39503611111,1700.0,3200.0,ldi317010,1904.0,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J125547.6184+401230.81,193.94841,40.20855833333,1700.0,3200.0,ldi329010,5284.768,COS/NUV,GALAXY;QSO,15180,3,*QSO*
HS1102+3441,166.4158254167,34.42622222222,1700.0,3200.0,lb6807020,1792.032,COS/NUV,GALAXY;LYMAN ALPHA CLOUD;QSO,11541,3,*QSO*
J125547.6184+401230.81,193.94841,40.20855833333,1700.0,3200.0,ldi329020,2713.6,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J091840.7520+290631.85,139.6698,29.10884722222,1700.0,3200.0,ldi322010,2543.392,COS/NUV,GALAXY;QSO,15180,3,*QSO*
Q0246-308,42.09166666667,-30.63522222222,1150.0,1450.0,lc1060010,7362.496000000001,COS/FUV,GALAXY;QSO,12988,3,*QSO*
Q0244-303,41.70779166667,-30.12813888889,1150.0,1450.0,lc1020020,6574.752,COS/FUV,GALAXY;QSO,12988,3,*QSO*
SDSS-J142927.28+523849.5,217.3637391667,52.64705555556,1700.0,3200.0,lc2103020,3181.184,COS/NUV,GALAXY;QSO,13016,3,*QSO*
SDSS-J142927.28+523849.5,217.3637391667,52.64705555556,1700.0,3200.0,lc2103010,11886.752,COS/NUV,GALAXY;QSO,13016,3,*QSO*
J130136.13+000157.86,195.4005416667,0.03273888888889,1700.0,3200.0,lb4c01010,8384.511999999999,COS/NUV,GALAXY;QSO,11705,3,*QSO*
SDSSJ134251.60-005345.3,205.71503,-0.8959194444444,1405.0,1775.0,lb5n39030,1400.192,COS/FUV,GALAXY;QSO,11598,3,*QSO*
SDSSJ102218.99+013218.8,155.5791379167,1.538561111111,1405.0,1775.0,lb5n29030,1400.192,COS/FUV,GALAXY;QSO,11598,3,*QSO*
SDSSJ161916.54+334238.4,244.8189354167,33.71066666667,1150.0,1450.0,lb5n30020,2989.184,COS/FUV,GALAXY;QSO,11598,3,*QSO*
SDSSJ161916.54+334238.4,244.8189354167,33.71066666667,1150.0,1450.0,lb5n30010,2358.208,COS/FUV,GALAXY;QSO,11598,3,*QSO*
J103112.24+380717.23,157.801,38.12145277778,1700.0,3200.0,lb4c03010,8606.528,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J130136.13+000157.86,195.4005416667,0.03273888888889,1700.0,3200.0,lb4c02010,11396.768,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J103112.24+380717.23,157.801,38.12145277778,1700.0,3200.0,lb4c04010,12344.528,COS/NUV,GALAXY;QSO,11705,3,*QSO*
SDSSJ102218.99+013218.8,155.5791379167,1.538561111111,1405.0,1775.0,lb5n29040,1370.1760000000002,COS/FUV,GALAXY;QSO,11598,3,*QSO*
J090924.01+000211.04,137.3500416667,0.0364,1700.0,3200.0,lb4c05010,4216.352,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J020845.54+002236.07,32.18975,0.3766861111111,1700.0,3200.0,lb4c09010,5384.384,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J020845.54+002236.07,32.18975,0.3766861111111,1700.0,3200.0,lb4c10010,11408.736,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J090552.41+025931.46,136.468375,2.992072222222,1700.0,3200.0,lb4c07010,5372.384,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J090924.01+000211.04,137.3500416667,0.0364,1700.0,3200.0,lb4c05020,5974.400000000001,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J100023.49+124705.43,150.097875,12.78484166667,1700.0,3200.0,lb4c11010,5402.368,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J090552.41+025931.46,136.468375,2.992072222222,1700.0,3200.0,lb4c07020,9036.576000000001,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J100023.49+124705.43,150.097875,12.78484166667,1700.0,3200.0,lb4c11020,6054.368,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J100128.61+502756.90,150.3692083333,50.46580555556,1700.0,3200.0,lb4c13010,5806.336,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J103112.24+380717.23,157.801,38.12145277778,1700.0,3200.0,lb4c54010,11692.768,COS/NUV,GALAXY;QSO,11705,3,*QSO*
J100128.61+502756.90,150.3692083333,50.46580555556,1700.0,3200.0,lb4c14010,12264.736,COS/NUV,GALAXY;QSO,11705,3,*QSO*
HE0226-4110,37.06330041667,-40.95405833333,1700.0,3200.0,lb6803030,1778.048,COS/NUV,GALAXY;LYMAN ALPHA CLOUD;QSO,11541,3,*QSO*
SDSS-J085053.12+445122.5,132.7212829167,44.85621944444,1700.0,3200.0,lc2101010,11323.743999999999,COS/NUV,GALAXY;QSO,13016,3,*QSO*
SDSS-J085053.12+445122.5,132.7212829167,44.85621944444,1700.0,3200.0,lc2101020,2949.4080000000004,COS/NUV,GALAXY;QSO,13016,3,*QSO*
SDSSJ155504.39+362848.0,238.76832125,36.47998888889,1230.0,2050.0,lc1c06010,2314.3360000000002,COS/FUV,GALAXY;QSO,13033,3,*QSO*
SDSSJ123335.07+475800.4,188.3961383333,47.96680277778,1150.0,1450.0,lc1c11010,2044.384,COS/FUV,GALAXY;QSO,13033,3,*QSO*
SDSS-J142927.28+523849.5,217.3637391667,52.64705555556,1700.0,3200.0,lc2102020,3181.184,COS/NUV,GALAXY;QSO,13016,3,*QSO*
SDSS-J142927.28+523849.5,217.3637391667,52.64705555556,1700.0,3200.0,lc2102010,11886.784,COS/NUV,GALAXY;QSO,13016,3,*QSO*
J125547.6184+401230.81,193.94841,40.20855833333,1700.0,3200.0,ldi325040,1540.3519999999999,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J125547.6184+401230.81,193.94841,40.20855833333,1700.0,3200.0,ldi325020,517.024,COS/NUV,GALAXY;QSO,15180,3,*QSO*
PG1718+481,259.9095,48.07006944444,2100.0,2500.0,lcwj05010,7991.360000000001,COS/NUV,GALAXY;QSO,14265,3,*QSO*
PG1718+481,259.9095,48.07006944444,2100.0,2500.0,lcwj04010,7991.360000000001,COS/NUV,GALAXY;QSO,14265,3,*QSO*
HS2154+2228,329.1977916667,22.71372222222,2100.0,2500.0,lcwj02010,7654.592,COS/NUV,GALAXY;QSO,14265,3,*QSO*
HS2154+2228,329.1977916667,22.71372222222,2100.0,2500.0,lcwj01010,7654.624,COS/NUV,GALAXY;QSO,14265,3,*QSO*
SDSSJ1500+4836,225.1324583333,48.61301388889,1700.0,2100.0,ld3s01010,8700.608,COS/NUV,GALAXY;QSO,14490,3,*QSO*
SDSSJ1500+4836,225.1324583333,48.61301388889,1700.0,2100.0,ld3s02010,5600.384,COS/NUV,GALAXY;QSO,14490,3,*QSO*
HB89.1258+285,195.2535833333,28.32908888889,1150.0,1450.0,lcd902010,2318.3680000000004,COS/FUV,GALAXY;QSO,13382,3,*QSO*
HB89.1259+281,195.36725,27.851825,1150.0,1450.0,lcd901010,6665.0,COS/FUV,GALAXY;QSO,13382,3,*QSO*
HB89.1259+281,195.36725,27.851825,1150.0,1450.0,lcd901020,7071.0,COS/FUV,GALAXY;QSO,13382,3,*QSO*
J145502.4609+085002.03,223.76025375,8.833897222222,1700.0,3200.0,ldi309020,1728.4160000000002,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J145502.4609+085002.03,223.76025375,8.833897222222,1700.0,3200.0,ldi309010,3531.0,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J125547.6184+401230.81,193.94841,40.20855833333,1700.0,3200.0,ldi325010,4472.768,COS/NUV,GALAXY;QSO,15180,3,*QSO*
HS2154+2228,329.1977916667,22.71372222222,2100.0,2500.0,lcwj03010,7654.592,COS/NUV,GALAXY;QSO,14265,3,*QSO*
PG1718+481,259.9095,48.07006944444,2100.0,2500.0,lcwj06010,7991.328,COS/NUV,GALAXY;QSO,14265,3,*QSO*
PG1206+459,182.2417204167,45.676525,2100.0,2500.0,lcwj07010,10759.104,COS/NUV,GALAXY;QSO,14265,3,*QSO*
HE1211-1322,183.4430270833,-13.64762222222,2100.0,2500.0,lcwj13010,10307.52,COS/NUV,GALAXY;QSO,14265,3,*QSO*
HE0331-4112,53.279375,-41.03369444444,2100.0,2500.0,lcwj10010,10665.376000000002,COS/NUV,GALAXY;QSO,14265,3,*QSO*
PG1206+459,182.2417204167,45.676525,2100.0,2500.0,lcwj09010,10759.135999999999,COS/NUV,GALAXY;QSO,14265,3,*QSO*
PG1206+459,182.2417204167,45.676525,2100.0,2500.0,lcwj08010,10759.135999999999,COS/NUV,GALAXY;QSO,14265,3,*QSO*
J121044.09+164533.1,182.6837083333,16.75919444444,1700.0,3200.0,lf1323010,5020.2080000000005,COS/NUV,GALAXY;QSO,17093,3,*QSO*
HE1211-1322,183.4430270833,-13.64762222222,2100.0,2500.0,lcwj15010,10307.488000000001,COS/NUV,GALAXY;QSO,14265,3,*QSO*
HE0331-4112,53.279375,-41.03369444444,2100.0,2500.0,lcwj11010,10665.376,COS/NUV,GALAXY;QSO,14265,3,*QSO*
J104201.81+181527.7,160.5075416667,18.25769444444,1700.0,2100.0,lf1326010,4611.0,COS/NUV,GALAXY;QSO,17093,3,*QSO*
HE0331-4112,53.279375,-41.03369444444,2100.0,2500.0,lcwj12010,10665.376,COS/NUV,GALAXY;QSO,14265,3,*QSO*
CSO-0873,199.9843283333,27.46895,1700.0,2100.0,lb4001020,5420.128,COS/NUV,GALAXY;QSO,11667,3,*QSO*
PKS0405-123,61.95179,-12.19343055556,1700.0,3200.0,lb6823020,2756.7999999999997,COS/NUV,GALAXY;LYMAN ALPHA CLOUD;QSO,11541,3,*QSO*
CSO-0873,199.9843283333,27.46895,1700.0,2100.0,lb4001010,4967.904,COS/NUV,GALAXY;QSO,11667,3,*QSO*
HE0238-1904,40.13541666667,-18.86416666667,1700.0,3200.0,lb6804030,2030.0480000000002,COS/NUV,GALAXY;QSO,11541,3,*QSO*
3C263,174.9874458333,65.79699722222,1700.0,3200.0,lb6811010,2600.736,COS/NUV,GALAXY;LYMAN ALPHA CLOUD;QSO,11541,3,*QSO*
SDSS-J135726.27+043541.4,209.3594583333,4.594833333333,1700.0,3200.0,lbj008020,2985.184,COS/NUV,GALAXY;QSO,12264,3,*QSO*
SDSS-J135726.27+043541.4,209.3594583333,4.594833333333,1700.0,3200.0,lbj008010,5392.352000000001,COS/NUV,GALAXY;QSO,12264,3,*QSO*
HE0439-5254,70.04958333333,-52.805,2500.0,3200.0,lb4r05010,4316.352,COS/NUV,GALAXY;QSO,11520,3,*QSO*
RXJ0439.6-5311,69.91101458333,-53.1921,2500.0,3200.0,lb4r09010,4286.4,COS/NUV,GALAXY;QSO,11520,3,*QSO*
HE0435-5304,69.21166666667,-52.98027777778,2500.0,3200.0,lb4r07010,4286.335999999999,COS/NUV,GALAXY;QSO,11520,3,*QSO*
3C57,30.48816666667,-11.54253611111,1700.0,3200.0,lbgl28050,1418.048,COS/NUV,GALAXY;QSO,12038,3,*QSO*
SDSS-J221806.67+005223.6,334.5278666667,0.8732583333333,1700.0,3200.0,lbj059020,2985.1839999999997,COS/NUV,GALAXY;QSO,12264,3,*QSO*
SDSS-J221806.67+005223.6,334.5278666667,0.8732583333333,1700.0,3200.0,lbj060020,8955.584,COS/NUV,GALAXY;QSO,12264,3,*QSO*
SDSS-J221806.67+005223.6,334.5278666667,0.8732583333333,1700.0,3200.0,lbj059010,5593.376,COS/NUV,GALAXY;QSO,12264,3,*QSO*
FIRST-J020930.7-043826,32.37809583333,-4.640630555556,1700.0,3200.0,lbj014020,2985.184,COS/NUV,GALAXY;QSO,12264,3,*QSO*
FIRST-J020930.7-043826,32.37809583333,-4.640630555556,1700.0,3200.0,lbj014010,5358.432,COS/NUV,GALAXY;QSO,12264,3,*QSO*
FIRST-J020930.7-043826,32.37809583333,-4.640630555556,1700.0,3200.0,lbj014030,5970.368,COS/NUV,GALAXY;QSO,12264,3,*QSO*
SDSS-J135726.27+043541.4,209.3594583333,4.594833333333,1700.0,3200.0,lbj008030,5970.4,COS/NUV,GALAXY;QSO,12264,3,*QSO*
SDSS-J221806.67+005223.6,334.5278666667,0.8732583333333,1700.0,3200.0,lbj010010,5593.376,COS/NUV,GALAXY;QSO,12264,3,*QSO*
SDSS-J221806.67+005223.6,334.5278666667,0.8732583333333,1700.0,3200.0,lbj009010,8578.560000000001,COS/NUV,GALAXY;QSO,12264,3,*QSO*
SDSS-J221806.67+005223.6,334.5278666667,0.8732583333333,1700.0,3200.0,lbj060010,2608.192,COS/NUV,GALAXY;QSO,12264,3,*QSO*
PG1206+459,182.24175,45.67644444444,1700.0,2100.0,lbrp02010,4924.768,COS/NUV,GALAXY;QSO,12466,3,*QSO*
Q1248+401,192.701125,39.86102777778,1700.0,2100.0,lbrp04010,4708.8,COS/NUV,GALAXY;QSO,12466,3,*QSO*
Q1241+176,191.0453333333,17.35130555556,1700.0,2100.0,lbrp03020,8555.136000000002,COS/NUV,GALAXY;QSO,12466,3,*QSO*
Q1525+0026,231.2942204167,0.4426944444444,1700.0,2100.0,lbre07010,7609.152,COS/NUV,GALAXY;QSO,12536,3,*QSO*
Q1525+0026,231.2942204167,0.4426944444444,1700.0,2100.0,lbre06010,10521.536,COS/NUV,GALAXY;QSO,12536,3,*QSO*
Q2135-145,324.4384791667,-14.54888888889,1700.0,2100.0,lccl25020,2686.4,COS/NUV,GALAXY;QSO,13398,3,*QSO*
NGC891AGN,35.60191666667,42.36061111111,1700.0,3200.0,lc3e01010,10225.568,COS/NUV,GALAXY;HALO;QSO;SPIRAL,12904,3,*QSO*
HE1211-1322,183.4430270833,-13.64762222222,2100.0,2500.0,lcwj14010,10307.392000000002,COS/NUV,GALAXY;QSO,14265,3,*QSO*
Q2251+155,343.490625,16.14811111111,1700.0,2100.0,lccl27020,5374.816,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q1354+195,209.2685416667,19.31872222222,2100.0,2500.0,lccl12030,2686.3680000000004,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0122-003,21.37,-0.09883333333335,1700.0,2100.0,lccl02010,4244.768,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0122-003,21.37,-0.09883333333335,1700.0,2100.0,lccl02020,5376.8,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0122-003,21.37,-0.09883333333335,2100.0,2500.0,lccl03010,12616.0,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0349-146,57.86902083333,-14.48555555556,1700.0,2100.0,lccl05020,2686.432,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0122-003,21.37,-0.09883333333335,2100.0,2500.0,lccl04010,12616.0,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0454-220,74.03716666667,-21.98586111111,2100.0,2500.0,lccl07010,1950.432,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0850+440,133.3926666667,43.81729722222,1700.0,2100.0,lccl08020,5364.8,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0850+440,133.3926666667,43.81729722222,2100.0,2500.0,lccl09020,5374.816,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q1354+195,209.2685416667,19.31872222222,2100.0,2500.0,lccl13020,5384.768,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q1545+210,236.9312916667,20.87125,1700.0,2100.0,lccl16020,2608.544,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0850+440,133.3926666667,43.81729722222,1700.0,2100.0,lccl10020,5364.768,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q1354+195,209.2685416667,19.31872222222,1700.0,2100.0,lccl12020,5374.784,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q0349-146,57.86902083333,-14.48555555556,1700.0,2100.0,lccl06020,2686.368,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q1354+195,209.2685416667,19.31872222222,2100.0,2500.0,lccl13030,2688.352,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q1641+395,250.7127916667,39.4025,2100.0,2500.0,lccl21010,12570.0,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q2128-123,322.8966666667,-12.11791666667,2100.0,2500.0,lccl22020,2686.368,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q1641+395,250.7127916667,39.4025,2100.0,2500.0,lccl20020,7952.384,COS/NUV,GALAXY;QSO,13398,3,*QSO*
Q1641+395,250.7127916667,39.4025,1700.0,2100.0,lccl18020,5352.768,COS/NUV,GALAXY;QSO,13398,3,*QSO*
J143145.98+030143.8,217.9416220833,3.028855555556,1700.0,2100.0,lcld16010,14515.0,COS/NUV,GALAXY;QSO,13862,3,*QSO*
SBS1122+594,171.474125,59.17266666667,2500.0,3200.0,lb4r12010,10048.416000000001,COS/NUV,GALAXY;QSO,11520,3,*QSO*
2MASS-J10215235+4645158,155.4680416667,46.75434722222,1700.0,3200.0,ld9i02010,2522.208,COS/NUV,GALAXY;QSO,14799,3,*QSO*
2MASS-J10115298+5442063,152.97075,54.70178333333,1700.0,3200.0,ld9i01010,3817.376,COS/NUV,GALAXY;QSO,14799,3,*QSO*
2MASS-J10215235+4645158,155.4680416667,46.75434722222,1700.0,3200.0,ld9i02020,3103.168,COS/NUV,GALAXY;QSO,14799,3,*QSO*
GALEX-J233603.04+0017,354.0124166667,0.291325,1700.0,3200.0,ld9i03010,4347.424,COS/NUV,GALAXY;QSO,14799,3,*QSO*
GALEX-J233603.04+0017,354.0124166667,0.291325,1700.0,3200.0,ld9i03020,5922.4,COS/NUV,GALAXY;QSO,14799,3,*QSO*
J091840.7520+290631.85,139.6698,29.10884722222,1700.0,3200.0,ldi327030,1327.2,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J091840.7520+290631.85,139.6698,29.10884722222,1700.0,3200.0,ldi327020,1309.2160000000001,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J121615.8716+165300.10,184.0661316667,16.88336111111,1700.0,3200.0,ldi326010,3542.56,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J133248.7134+395756.10,203.2029725,39.96558333333,1700.0,3200.0,ldi324030,1041.2160000000001,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J133248.7134+395756.10,203.2029725,39.96558333333,1700.0,3200.0,ldi324010,2590.3680000000004,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J103928.1433+392342.13,159.86726375,39.39503611111,1700.0,3200.0,ldi330010,2396.384,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J121615.8716+165300.10,184.0661316667,16.88336111111,1700.0,3200.0,ldi326020,1539.2,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J145502.4609+085002.03,223.76025375,8.833897222222,1700.0,3200.0,ldi328010,2379.3920000000003,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J112317.5195+051804.04,170.8229979167,5.301122222222,1700.0,3200.0,ldi321020,283.00800000000004,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J112317.5195+051804.04,170.8229979167,5.301122222222,1700.0,3200.0,ldi321040,868.192,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J112317.5195+051804.04,170.8229979167,5.301122222222,1700.0,3200.0,ldi321010,1770.368,COS/NUV,GALAXY;QSO,15180,3,*QSO*
2MASS-J10115298+5442063,152.97075,54.70178333333,1700.0,3200.0,ld9i01020,6308.416,COS/NUV,GALAXY;QSO,14799,3,*QSO*
J100151.3428+280002.25,150.4639283333,28.000625,1700.0,3200.0,ldi316040,883.2,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J100151.3428+280002.25,150.4639283333,28.000625,1700.0,3200.0,ldi316020,281.0,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J132854.1809+061152.21,202.22575375,6.197836111111,1700.0,3200.0,ldi312020,1703.424,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J103928.1433+392342.13,159.86726375,39.39503611111,1700.0,3200.0,ldi317020,192.0,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J103928.1433+392342.13,159.86726375,39.39503611111,1700.0,3200.0,ldi317040,859.2,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J095456.8213+174331.23,148.7367554167,17.72534166667,1700.0,3200.0,ldi311010,3327.584,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J092756.8835+253007.79,141.9870145833,25.50216388889,1700.0,3200.0,ldi319020,211.04,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J104839.3933+442821.11,162.16413875,44.47252777778,1700.0,3200.0,ldi314020,1574.368,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J090916.0876+163522.51,137.3170316667,16.58958611111,1700.0,3200.0,ldi315030,970.208,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J095456.8213+174331.23,148.7367554167,17.72534166667,1700.0,3200.0,ldi311020,1504.416,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J132921.7493+144431.21,202.3406220833,14.74200277778,1700.0,3200.0,ldi307040,303.04,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J132921.7493+144431.21,202.3406220833,14.74200277778,1700.0,3200.0,ldi307030,302.016,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J085944.6118+411719.88,134.9358825,41.28885555556,1700.0,3200.0,ldi308020,1692.192,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J132921.7493+144431.21,202.3406220833,14.74200277778,1700.0,3200.0,ldi307010,2367.392,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J101810.9790+354239.48,154.5457458333,35.71096666667,1700.0,3200.0,ldi305010,3383.616,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J101810.9790+354239.48,154.5457458333,35.71096666667,1700.0,3200.0,ldi305020,1538.368,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J140023.1006+433852.04,210.0962525,43.64778888889,1700.0,3200.0,ldi310020,1616.384,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J114931.7542+223028.37,177.3823091667,22.50788055556,1700.0,3200.0,ldi303030,971.2,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J134844.7693+024949.07,207.18653875,2.830297222222,1700.0,3200.0,ldi320020,1774.368,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J091840.7520+290631.85,139.6698,29.10884722222,1700.0,3200.0,ldi323010,5451.776,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J092756.8835+253007.79,141.9870145833,25.50216388889,1700.0,3200.0,ldi319040,856.192,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J092756.8835+253007.79,141.9870145833,25.50216388889,1700.0,3200.0,ldi319010,1854.4,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J090916.0876+163522.51,137.3170316667,16.58958611111,1700.0,3200.0,ldi315010,2394.4,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J132921.7493+144431.21,202.3406220833,14.74200277778,1700.0,3200.0,ldi318010,5041.76,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J104839.3933+442821.11,162.16413875,44.47252777778,1700.0,3200.0,ldi314010,3405.6,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J003413.0453-010026.92,8.554355416667,-1.007477777778,1700.0,3200.0,ldi313020,1720.384,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J003413.0453-010026.92,8.554355416667,-1.007477777778,1700.0,3200.0,ldi313010,3535.5520000000006,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J132854.1809+061152.21,202.22575375,6.197836111111,1700.0,3200.0,ldi312010,3555.5520000000006,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J104231.1206+221300.50,160.6296691667,22.21680555556,1700.0,3200.0,ldi306020,1722.432,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J104231.1206+221300.50,160.6296691667,22.21680555556,1700.0,3200.0,ldi306010,3561.5679999999998,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J081735.0757+223717.75,124.39614875,22.62159722222,1700.0,3200.0,ldi301020,1735.36,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J114931.7542+223028.37,177.3823091667,22.50788055556,1700.0,3200.0,ldi303010,2402.368,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J101903.1274+101655.03,154.7630308333,10.28195277778,1700.0,3200.0,ldi304010,3281.5679999999998,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J101903.1274+101655.03,154.7630308333,10.28195277778,1700.0,3200.0,ldi304020,1528.4160000000002,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J081735.0757+223717.75,124.39614875,22.62159722222,1700.0,3200.0,ldi301010,3557.568,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J134844.7693+024949.07,207.18653875,2.830297222222,1700.0,3200.0,ldi320010,3483.584,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J100151.3428+280002.25,150.4639283333,28.000625,1700.0,3200.0,ldi316010,2014.4,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J140023.1006+433852.04,210.0962525,43.64778888889,1700.0,3200.0,ldi310010,3367.584,COS/NUV,GALAXY;QSO,15180,3,*QSO*
J085944.6118+411719.88,134.9358825,41.28885555556,1700.0,3200.0,ldi308010,3455.584,COS/NUV,GALAXY;QSO,15180,3,*QSO*
PG-1216+069,184.8372154167,6.644019444444,1700.0,2100.0,le2j08020,2300.0639999999994,COS/NUV,GALAXY;ACCRETION DISK;BLR;NLR;QSO;WIND,15890,3,*QSO*
PG-0947+396,147.701585,39.44735277778,1700.0,2100.0,le2j09040,984.0319999999999,COS/NUV,GALAXY;ACCRETION DISK;BLR;NLR;QSO;WIND,15890,3,*QSO*
PG-1427+480,217.429475,47.79061666667,1700.0,2100.0,le2j19020,5645.76,COS/NUV,GALAXY;ACCRETION DISK;BLR;NLR;QSO;WIND,15890,3,*QSO*
PG-1425+267,216.8983645833,26.53737222222,1700.0,3200.0,le2j13020,400.128,COS/NUV,GALAXY;ACCRETION DISK;BLR;NLR;QSO;WIND,15890,3,*QSO*
NEWQZ061A,234.1509891667,4.690866666667,1700.0,3200.0,lbji09010,2312.064,COS/NUV,GALAXY;QSO,12299,3,*QSO*
NEWQZ062,169.81723,11.018625,1700.0,3200.0,lbji10010,2328.064,COS/NUV,GALAXY;QSO,12299,3,*QSO*
NEWQZ072,235.9197620833,11.46704166667,1700.0,3200.0,lbji11010,2200.032,COS/NUV,GALAXY;QSO,12299,3,*QSO*
NEWQZ080,178.7060241667,1.578730555556,1700.0,3200.0,lbji12010,2308.096,COS/NUV,GALAXY;QSO,12299,3,*QSO*
