mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
UGC-7342-OFFSET-GAS,184.581025,29.25311388889,5240.0,10270.0,ocxw04020,5696.0,STIS/CCD,GALAXY;EMISSION LINE NEBULA;FILAMENT;NLR;NUCLEUS;SEYFERT,14271,3,*Seyfert*
UGC-7342-OFFSET-GAS,184.581025,29.25311388889,2900.0,5700.0,ocxw04010,4308.0,STIS/CCD,GALAXY;EMISSION LINE NEBULA;FILAMENT;NLR;NUCLEUS;SEYFERT,14271,3,*Seyfert*
2MASXJ08434495+3549421,130.9373986301,35.82835397773,5450.0,10140.0,ocww03040,1418.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
2MASXJ08434495+3549421,130.93745,35.82835277778,5450.0,10140.0,ocww03030,1418.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
MCG+02-21-013,121.1931706031,10.77672244671,5450.0,10140.0,ocww04040,1394.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
MCG+02-21-013,121.193175,10.77676388889,5450.0,10140.0,ocww04030,1394.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
CGCG341-006,281.3596228197,72.18353363977,5450.0,10140.0,ocww01040,1542.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
2MASXJ01392400+2924067,24.85000416667,29.401875,5450.0,10140.0,ocww02030,602.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
CGCG341-006,281.3596228197,72.18353363977,2900.0,5700.0,ocww01020,1310.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
CGCG341-006,281.3595291667,72.18356388889,5450.0,10140.0,ocww01030,1542.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
MRK-34,158.5357156597,60.03116909355,5240.0,10270.0,od2501050,143.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-34,158.535631319,60.03122429816,5240.0,10270.0,od2501060,143.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-34,158.5357156597,60.03116909355,2900.0,5700.0,od2501020,437.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-34,158.535631319,60.03122429816,2900.0,5700.0,od2501030,437.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-34,158.5358,60.03111388889,2900.0,5700.0,od2501010,437.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-34,158.5358,60.03111388889,5240.0,10270.0,od2501040,145.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-78,115.6738791667,65.17707222222,2900.0,5700.0,od2502010,454.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-493,239.7902392352,35.02975882844,5240.0,10270.0,od5u010a0,532.0,STIS/CCD,GALAXY;BLR;NLR;NUCLEUS;SEYFERT,14744,3,*Seyfert*
MRK-78,115.6735693856,65.17702346913,5240.0,10270.0,od2502060,154.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-78,115.6738791667,65.17707222222,5240.0,10270.0,od2502040,156.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-78,115.673724276,65.17704784575,5240.0,10270.0,od2502050,154.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-78,115.6735693856,65.17702346913,2900.0,5700.0,od2502030,454.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
MRK-78,115.673724276,65.17704784575,2900.0,5700.0,od2502020,454.0,STIS/CCD,GALAXY;NLR;SEYFERT,14360,3,*Seyfert*
NGC-3147,154.2234554703,73.40079925609,5240.0,10270.0,odhl01050,410.0,STIS/CCD,GALAXY;SEYFERT,15225,3,*Seyfert*
NGC-3147,154.2236353626,73.40070074388,5240.0,10270.0,odhl01030,410.0,STIS/CCD,GALAXY;SEYFERT,15225,3,*Seyfert*
NGC-3147,154.2235903897,73.40072537194,5240.0,10270.0,odhl01020,410.0,STIS/CCD,GALAXY;SEYFERT,15225,3,*Seyfert*
NGC-3147,154.2235004436,73.40077462805,5240.0,10270.0,odhl01040,410.0,STIS/CCD,GALAXY;SEYFERT,15225,3,*Seyfert*
MRK279,208.2643138472,69.30819704529,2900.0,5700.0,oeoe19030,200.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138529,69.30819704617,2900.0,5700.0,oeoe05030,1.536449,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138529,69.30819704617,5240.0,10270.0,oeoe05040,1.536449,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138359,69.30819704357,2900.0,5700.0,oeoe46030,200.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138534,69.30819704624,2900.0,5700.0,oeoe04030,1.536449,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138534,69.30819704624,5240.0,10270.0,oeoe04040,1.568449,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
NGC-7469,345.8153650587,8.873845849318,5240.0,10270.0,of9j010e0,41.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,17523,3,*Seyfert*
NGC-4151,182.6357315539,39.40584884758,1680.0,3060.0,ofj701020,626.0,STIS/CCD,GALAXY;SEYFERT,17892,3,*Seyfert*
NGC-3516,166.6977808376,72.56871623059,3020.0,5610.0,obgu02030,718.0,STIS/CCD,GALAXY;SEYFERT,12212,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,5240.0,10270.0,ocuw23030,288.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,5240.0,10270.0,ocuw06030,288.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
MRK279,208.264313762,69.30819703223,5240.0,10270.0,oeoe56040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138442,69.30819704484,5240.0,10270.0,oeoe26040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,5240.0,10270.0,ocuw18030,288.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,2900.0,5700.0,ocuw02020,298.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
F14394+5332-C,220.2681621985,53.33640611909,5240.0,10270.0,obzw11050,1450.0,STIS/CCD,GALAXY;SEYFERT;ULTRALUMINOUS IR GAL,12934,3,*Seyfert*
F16156+0146-C,244.5385393956,1.655924953471,5240.0,10270.0,obzw13020,800.0,STIS/CCD,GALAXY;SEYFERT;ULTRALUMINOUS IR GAL,12934,3,*Seyfert*
NGC-5806,225.0016276542,1.891374915467,5450.0,10140.0,obib06020,563.0,STIS/CCD,GALAXY;NUCLEUS;SEYFERT;SPIRAL,12187,3,*Seyfert*
NGC3516,166.698125,72.56858333333,2900.0,5700.0,o4st02040,2520.0,STIS/CCD,GALAXY;SEYFERT,7355,3,*Seyfert*
NGC4151,182.6355,39.40576666667,5240.0,10270.0,o59701020,780.0,STIS/CCD,GALAXY;SEYFERT,8136,3,*Seyfert*
MARK463E,209.0118791667,18.37196277778,2900.0,5700.0,o5g406020,556.0,STIS/CCD,GALAXY;SEYFERT;NLR;JET,8253,3,*Seyfert*
MRK-110,141.30363,52.28625,2900.0,5700.0,odqz01030,60.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NLR;NUCLEUS;SEYFERT,15413,3,*Seyfert*
MRK-279,208.26436,69.30821111111,3020.0,5610.0,obgu05010,712.0,STIS/CCD,GALAXY;SEYFERT,12212,3,*Seyfert*
NGC5194-SLIT-WEST2,202.4697424586,47.1952548079,2900.0,5700.0,o6fm03040,2680.0,STIS/CCD,GALAXY;SPIRAL;SEYFERT,9147,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,2900.0,5700.0,ocuw14020,298.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
MRK-817,219.0915716048,58.79411417714,5240.0,10270.0,oede3o040,175.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NUCLEUS;SEYFERT;WIND,16196,3,*Seyfert*
NGC-5972-OFFSET,234.7253166667,17.026275,5450.0,10140.0,ocxw01020,2854.8,STIS/CCD,GALAXY;EMISSION LINE NEBULA;FILAMENT;NLR;NUCLEUS;SEYFERT,14271,3,*Seyfert*
NGC5194-SLIT-WEST1,202.4698116043,47.19527190897,2900.0,5700.0,o6fm03030,2868.0,STIS/CCD,GALAXY;SPIRAL;SEYFERT,9147,3,*Seyfert*
NGC-4395,186.4535346998,33.54683971234,3020.0,5610.0,obgu04020,693.0,STIS/CCD,GALAXY;SEYFERT,12212,3,*Seyfert*
2MASXJ08434495+3549421,130.9373986301,35.82835397773,2900.0,5700.0,ocww03020,1146.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
MRK-817,219.0920088867,58.79427489537,2900.0,5700.0,oedea5050,30.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NUCLEUS;SEYFERT;WIND,16196,3,*Seyfert*
MRK279,208.2643138396,69.30819704413,5240.0,10270.0,oeoe37040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK-817,219.0920089069,58.79427487992,2900.0,5700.0,oede4f050,175.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NUCLEUS;SEYFERT;WIND,16196,3,*Seyfert*
NGC-7469,345.8153083333,8.873688888889,2900.0,5700.0,of9j01070,91.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,17523,3,*Seyfert*
NGC-1097,41.57876347839,-30.27469214878,5450.0,10140.0,oepe01020,621.0,STIS/CCD,GALAXY;LINER;NUCLEUS;SEYFERT;SPIRAL,16772,3,*Seyfert*
MRK279,208.2643138409,69.30819704433,5240.0,10270.0,oeoe34040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138546,69.30819704643,5240.0,10270.0,oeoe01040,78.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MCG-6-30-15,203.973875,-34.29555555556,3020.0,5610.0,o5gu08010,1707.0,STIS/CCD,GALAXY;ELLIPTICAL;SEYFERT,8240,3,*Seyfert*
2MASXJ01392400+2924067,24.85000416667,29.401875,5450.0,10140.0,ocww02050,602.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
NGC1068-HOTSPOT,40.66961696535,-0.01334992118785,5450.0,10140.0,o5lj01020,720.0,STIS/CCD,GALAXY;SEYFERT;HOTSPOT,8185,3,*Seyfert*
MRK-1310,180.3097958333,-3.678047222222,2900.0,5700.0,oc1503010,120.0,STIS/CCD,GALAXY;BLR;SEYFERT,12922,3,*Seyfert*
NGC2110,88.04740083333,-7.456253611111,5450.0,10140.0,o64f02020,1440.0,STIS/CCD,GALAXY;SEYFERT;;EXT-MEDIUM,8610,3,*Seyfert*
NGC4151,182.6355,39.40577777778,5450.0,10140.0,o8qs05010,1750.0,STIS/CCD,GALAXY;NUCLEUS;SEYFERT,9849,3,*Seyfert*
NGC4151,182.6355,39.40577777778,5450.0,10140.0,o8qs06030,2500.0,STIS/CCD,GALAXY;NUCLEUS;SEYFERT,9849,3,*Seyfert*
MRK0493,239.7900841467,35.02982383105,2900.0,5700.0,o92x16030,720.0,STIS/CCD,GALAXY;SEYFERT,10215,3,*Seyfert*
MRK-1040,37.06054166667,31.31133333333,3020.0,5610.0,ob1104010,2148.0,STIS/CCD,GALAXY;SEYFERT,11611,3,*Seyfert*
AKN-564,340.6639121915,29.72542622136,3020.0,5610.0,obgu08020,695.0,STIS/CCD,GALAXY;SEYFERT,12212,3,*Seyfert*
NGC-3783,174.75717,-37.73858055556,3020.0,5610.0,obgu03010,696.0,STIS/CCD,GALAXY;SEYFERT,12212,3,*Seyfert*
NGC-2985,147.592625,72.27863888889,5450.0,10140.0,obib02040,1054.0,STIS/CCD,GALAXY;NUCLEUS;SEYFERT;SPIRAL,12187,3,*Seyfert*
MRK279,208.2643137644,69.3081970326,5240.0,10270.0,oeoe50040,78.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK-110,141.3036446337,52.28630482962,2900.0,5700.0,odqz02040,60.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NLR;NUCLEUS;SEYFERT,15413,3,*Seyfert*
NGC1068-OFFSET,40.66954166667,-0.01343333333333,5240.0,10270.0,o4wk010b0,540.0,STIS/CCD,GALAXY;SEYFERT;NLR,7573,3,*Seyfert*
MRK-110,141.3036446337,52.28630482962,2900.0,5700.0,odqz03040,60.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NLR;NUCLEUS;SEYFERT,15413,3,*Seyfert*
MRK279,208.2643138487,69.30819704553,5240.0,10270.0,oeoe15040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK-817,219.091868542,58.79439322866,5240.0,10270.0,oedea5030,30.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NUCLEUS;SEYFERT;WIND,16196,3,*Seyfert*
MARK348,12.196375,31.95706666667,2900.0,5700.0,o5g405020,600.0,STIS/CCD,GALAXY;SEYFERT;NLR;JET,8253,3,*Seyfert*
MRK817,219.0919583333,58.79427777778,1640.0,3190.0,o6ct36010,1200.0,STIS/CCD,GALAXY;SEYFERT,9128,3,*Seyfert*
NGC3081,149.873375,-22.82636111111,5450.0,10140.0,o6bu06010,1080.0,STIS/CCD,GALAXY;SEYFERT;NUCLEUS,9143,3,*Seyfert*
MRK279,208.2643137637,69.30819703249,2900.0,5700.0,oeoe52030,98.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643137654,69.30819703274,5240.0,10270.0,oeoe48040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138484,69.30819704548,5240.0,10270.0,oeoe16040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
NGC-4800,193.6573984092,46.53109424491,5450.0,10140.0,obib04060,920.0,STIS/CCD,GALAXY;NUCLEUS;SEYFERT;SPIRAL,12187,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,2900.0,5700.0,ocuw06020,298.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,2900.0,5700.0,ocuw05020,298.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,2900.0,5700.0,ocuw15020,298.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,5240.0,10270.0,ocuw15030,288.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
2MASXJ01392400+2924067,24.85000416667,29.401875,2900.0,5700.0,ocww02010,1126.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
NGC-7469,345.8153461502,8.873793529176,5240.0,10270.0,of9j010d0,41.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,17523,3,*Seyfert*
MRK279,208.2643138378,69.30819704386,5240.0,10270.0,oeoe41040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
NGC4151,182.6355,39.40576666667,5240.0,10270.0,o42302080,720.0,STIS/CCD,GALAXY;SEYFERT;NLR;BLR,7569,3,*Seyfert*
NGC1358,53.41525,-5.089241666667,2900.0,5700.0,o6bu03050,805.0,STIS/CCD,GALAXY;SEYFERT;NUCLEUS,9143,3,*Seyfert*
ARP-151,171.4006290975,54.38250557837,2900.0,5700.0,oc1501020,165.0,STIS/CCD,GALAXY;BLR;SEYFERT,12922,3,*Seyfert*
NGC-3516,166.69788,72.56858055556,3020.0,5610.0,obgu02010,718.0,STIS/CCD,GALAXY;SEYFERT,12212,3,*Seyfert*
NGC-1097,41.57873529008,-30.27472596422,5450.0,10140.0,oepe01030,621.0,STIS/CCD,GALAXY;LINER;NUCLEUS;SEYFERT;SPIRAL,16772,3,*Seyfert*
MRK279,208.2643138459,69.3081970451,5240.0,10270.0,oeoe22040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138517,69.30819704599,5240.0,10270.0,oeoe08040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK-493,239.7902026028,35.02972990931,5240.0,10270.0,od5u010b0,532.0,STIS/CCD,GALAXY;BLR;NLR;NUCLEUS;SEYFERT,14744,3,*Seyfert*
CIRCINUS-NUCLEUS,213.291,-65.33858333333,5450.0,10140.0,o65b03020,2120.0,STIS/CCD,GALAXY;SEYFERT;STARBURST,8639,3,*Seyfert*
NGC3227,155.8775,19.865,2900.0,5700.0,o5kp01020,120.0,STIS/CCD,GALAXY;SEYFERT,8479,3,*Seyfert*
NGC5929-OFFSET1,231.5261375,41.67057777778,3020.0,5610.0,o5g403010,1524.0,STIS/CCD,GALAXY;SEYFERT;NLR,8253,3,*Seyfert*
MRK-110,141.30363,52.28625,2900.0,5700.0,odqz03030,60.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NLR;NUCLEUS;SEYFERT,15413,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,2900.0,5700.0,ocuw16020,298.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
F13443+082-1,206.7131208333,7.787275,5240.0,10270.0,obzw10040,1350.0,STIS/CCD,GALAXY;SEYFERT;ULTRALUMINOUS IR GAL,12934,3,*Seyfert*
NGC-3675,171.5357834819,43.58599639288,5450.0,10140.0,obib03030,618.0,STIS/CCD,GALAXY;NUCLEUS;SEYFERT;SPIRAL,12187,3,*Seyfert*
NGC4151-OFFSET,182.6355075,39.40574055556,2900.0,5700.0,o42304090,720.0,STIS/CCD,GALAXY;SEYFERT;NLR,7569,3,*Seyfert*
NGC4303,185.4789327823,4.47376395412,5450.0,10140.0,o6lc01070,1350.0,STIS/CCD,GALAXY;SPIRAL;SEYFERT;STARBURST,9469,3,*Seyfert*
MRK-1044,37.52306238637,-8.998192129971,3020.0,5610.0,obgu01020,695.0,STIS/CCD,GALAXY;SEYFERT,12212,3,*Seyfert*
MRK-817,219.0920088931,58.79427489048,5240.0,10270.0,oede3o020,175.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NUCLEUS;SEYFERT;WIND,16196,3,*Seyfert*
NGC-7469,345.8153272418,8.873741209033,2900.0,5700.0,of9j01080,91.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,17523,3,*Seyfert*
NGC5252,204.5665,4.542580555556,5450.0,10140.0,o56c04030,841.0,STIS/CCD,GALAXY;SEYFERT;SPIRAL;NLR,8055,3,*Seyfert*
NGC788,30.27691666667,-6.815888888889,2900.0,5700.0,o6bu15050,805.0,STIS/CCD,GALAXY;SEYFERT;NUCLEUS,9143,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,2900.0,5700.0,ocuw09020,298.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
MRK-493,239.7902758676,35.02978774756,2900.0,5700.0,od5u01020,560.0,STIS/CCD,GALAXY;BLR;NLR;NUCLEUS;SEYFERT,14744,3,*Seyfert*
MRK279,208.2643138367,69.30819704369,5240.0,10270.0,oeoe44040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK279,208.2643138492,69.3081970456,5240.0,10270.0,oeoe14040,100.0,STIS/CCD,GALAXY;BLR;SEYFERT,16705,3,*Seyfert*
MRK3,93.90166666667,71.0375,2900.0,5700.0,o5ks01010,1080.0,STIS/CCD,GALAXY;SEYFERT,8480,3,*Seyfert*
NGC4151,182.6355,39.40577777778,5450.0,10140.0,o8qs07010,1750.0,STIS/CCD,GALAXY;NUCLEUS;SEYFERT,9849,3,*Seyfert*
F14394+5332-C,220.2682666667,53.33598055556,5240.0,10270.0,obzw11040,1450.0,STIS/CCD,GALAXY;SEYFERT;ULTRALUMINOUS IR GAL,12934,3,*Seyfert*
MRK-817,219.0925447386,58.79426601608,5240.0,10270.0,oedean040,30.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NUCLEUS;SEYFERT;WIND,16196,3,*Seyfert*
MRK-110,141.3036446337,52.28630482962,5240.0,10270.0,odqz01070,60.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NLR;NUCLEUS;SEYFERT,15413,3,*Seyfert*
NGC-3147,154.2235454167,73.40075,5240.0,10270.0,odhl01010,410.0,STIS/CCD,GALAXY;SEYFERT,15225,3,*Seyfert*
MRK-493,239.7901293381,35.02967207101,2900.0,5700.0,od5u01060,560.0,STIS/CCD,GALAXY;BLR;NLR;NUCLEUS;SEYFERT,14744,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,5240.0,10270.0,ocuw27030,288.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
MRK-817,219.0920088931,58.79427489048,2900.0,5700.0,oede3o050,175.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;NUCLEUS;SEYFERT;WIND,16196,3,*Seyfert*
NGC5283,205.2736666667,67.67233888889,5450.0,10140.0,o6bu08010,1200.0,STIS/CCD,GALAXY;SEYFERT;NUCLEUS,9143,3,*Seyfert*
MRK618,69.0925,-10.37611111111,1640.0,3190.0,o6ct09010,1500.0,STIS/CCD,GALAXY;SEYFERT,9128,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,5240.0,10270.0,ocuw26030,288.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
NGC-4593,189.9143958333,-5.344172222222,2900.0,5700.0,ocuw03020,298.0,STIS/CCD,GALAXY;ACCRETION DISK;BLR;SEYFERT,14121,3,*Seyfert*
MCG+02-21-013,121.1931706031,10.77672244671,2900.0,5700.0,ocww04020,1120.0,STIS/CCD,GALAXY;INTERACTING GALAXY;MULTIPLE NUCLEI;SEYFERT,14248,3,*Seyfert*
NGC-4800,193.6573984092,46.53109424491,5450.0,10140.0,obib04030,585.0,STIS/CCD,GALAXY;NUCLEUS;SEYFERT;SPIRAL,12187,3,*Seyfert*
NGC-4395,186.45361,33.54686944444,3020.0,5610.0,obgu04010,693.0,STIS/CCD,GALAXY;SEYFERT,12212,3,*Seyfert*
NGC-5548,214.49806,25.13678888889,3020.0,5610.0,obgu06010,695.0,STIS/CCD,GALAXY;SEYFERT,12212,3,*Seyfert*
