common_name,inst_family,obs_id,filename,file_size_mb,status
QSO B1048+342,COS,,lbg7050d0_x1dsum.fits,1.944,ok
QSO B1048+342,COS,,lbg705w0q_x1d.fits,3.39,ok
QSO B1048+342,COS,,lbg705w9q_x1d.fits,3.39,ok
QSO B1048+342,COS,,lbg705wpq_x1d.fits,3.39,ok
QSO B1048+342,COS,,lbg705xeq_x1d.fits,3.39,ok
QSO B1048+342,STIS,,of9m16010_sx1.fits,0.081,ok
QSO B1048+342,STIS,,of9m16020_sx1.fits,0.081,ok
QSO B1048+342,STIS,,of9m16030_sx1.fits,0.081,ok
QSO B1048+342,STIS,,of9m16050_x1d.fits,0.078,ok
QSO B1048+342,STIS,,of9m66010_sx1.fits,0.081,ok
QSO B1048+342,STIS,,of9m66020_sx1.fits,0.081,ok
QSO B1048+342,STIS,,of9m66030_sx1.fits,0.081,ok
QSO B1048+342,STIS,,of9m66050_x1d.fits,0.0,error
QSO B1048+342,STIS,,of9m66060_x1d.fits,0.0,error
QSO B1052-0004,STIS,,o8ex35010_x1d.fits,0.078,ok
QSO B1103-006,STIS,,o4n304010_x1d.fits,0.078,ok
QSO B1103-006,STIS,,o4n304020_x1d.fits,0.078,ok
QSO B1103-006,FOS,,y12b0502t_c0f.fits,0.066,ok
QSO B1103-006,FOS,,y12b0502t_c1f.fits,0.066,ok
QSO B1103-006,FOS,,y12b0502t_c2f.fits,0.066,ok
QSO B1103-006,FOS,,y12b0502t_c4f.fits,0.066,ok
QSO B1103-006,FOS,,y12b0502t_c5f.fits,0.066,ok
QSO B1103-006,FOS,,y12b0502t_c7f.fits,0.066,ok
QSO B1103-006,FOS,,y12b0503t_c0f.fits,0.049,ok
QSO B1103-006,FOS,,y12b0503t_c1f.fits,0.049,ok
QSO B1103-006,FOS,,y12b0503t_c2f.fits,0.049,ok
QSO B1103-006,FOS,,y12b0503t_c4f.fits,0.049,ok
QSO B1103-006,FOS,,y12b0503t_c5f.fits,0.049,ok
QSO B1103-006,FOS,,y12b0503t_c7f.fits,0.049,ok
QSO B1248+401,COS,,lbrp04010_x1dsum.fits,0.245,ok
QSO B1248+401,COS,,lbrp04ogq_x1d.fits,0.429,ok
QSO B1248+401,COS,,lbrp04ojq_x1d.fits,0.429,ok
QSO B1248+401,COS,,lbrp04olq_x1d.fits,0.429,ok
QSO B1248+401,COS,,lbrp04oqq_x1d.fits,0.429,ok
QSO B1248+401,FOS,,y2ie0e04t_c0f.fits,0.121,ok
QSO B1248+401,FOS,,y2ie0e04t_c1f.fits,0.121,ok
QSO B1248+401,FOS,,y2ie0e04t_c2f.fits,0.121,ok
QSO B1248+401,FOS,,y2ie0e04t_c4f.fits,0.121,ok
QSO B1248+401,FOS,,y2ie0e04t_c5f.fits,0.121,ok
QSO B1248+401,FOS,,y2ie0e04t_c7f.fits,0.121,ok
QSO B1248+401,FOS,,y2ie0e05t_c0f.fits,0.225,ok
QSO B1248+401,FOS,,y2ie0e05t_c1f.fits,0.225,ok
QSO B1248+401,FOS,,y2ie0e05t_c2f.fits,0.225,ok
QSO B1248+401,FOS,,y2ie0e05t_c4f.fits,0.225,ok
QSO B1248+401,FOS,,y2ie0e05t_c5f.fits,0.225,ok
QSO B1248+401,FOS,,y2ie0e05t_c7f.fits,0.225,ok
QSO B1248+401,FOS,,y2ie0e06t_c0f.fits,0.101,ok
QSO B1248+401,FOS,,y2ie0e06t_c1f.fits,0.101,ok
QSO B1248+401,FOS,,y2ie0e06t_c2f.fits,0.101,ok
QSO B1248+401,FOS,,y2ie0e06t_c4f.fits,0.101,ok
QSO B1248+401,FOS,,y2ie0e06t_c5f.fits,0.101,ok
QSO B1248+401,FOS,,y2ie0e06t_c7f.fits,0.101,ok
QSO B1355-4138,COS,,ldjr08010_x1dsum.fits,1.814,ok
QSO B1355-4138,COS,,ldjr08020_x1dsum.fits,1.814,ok
QSO B1355-4138,COS,,ldjr08030_x1dsum.fits,1.814,ok
QSO B1355-4138,COS,,ldjr08w7q_x1d.fits,3.39,ok
QSO B1355-4138,COS,,ldjr08w9q_x1d.fits,3.39,ok
QSO B1355-4138,COS,,ldjr08wbq_x1d.fits,3.39,ok
QSO B1355-4138,COS,,ldjr08wdq_x1d.fits,3.39,ok
QSO B1355-4138,COS,,ldjr08wfq_x1d.fits,3.39,ok
QSO B1355-4138,COS,,ldjr08whq_x1d.fits,3.39,ok
QSO B1355-4138,COS,,ldjr08wjq_x1d.fits,3.39,ok
QSO B1355-4138,COS,,ldjr08wlq_x1d.fits,3.39,ok
QSO B1355-4138,COS,,ldjr08wnq_x1d.fits,3.39,ok
QSO B1355-4138,COS,,ldjr08wpq_x1d.fits,3.39,ok
QSO B1355-4138,FOS,,y1hk0b02t_c0f.fits,0.075,ok
QSO B1355-4138,FOS,,y1hk0b02t_c1f.fits,0.075,ok
QSO B1355-4138,FOS,,y1hk0b02t_c2f.fits,0.075,ok
QSO B1355-4138,FOS,,y1hk0b02t_c4f.fits,0.075,ok
QSO B1355-4138,FOS,,y1hk0b02t_c5f.fits,0.075,ok
QSO B1355-4138,FOS,,y1hk0b02t_c7f.fits,0.075,ok
QSO B1544+4855,FOS,,y1hk0o02t_c0f.fits,0.058,ok
QSO B1544+4855,FOS,,y1hk0o02t_c1f.fits,0.058,ok
QSO B1544+4855,FOS,,y1hk0o02t_c2f.fits,0.058,ok
QSO B1544+4855,FOS,,y1hk0o02t_c4f.fits,0.058,ok
QSO B1544+4855,FOS,,y1hk0o02t_c5f.fits,0.058,ok
QSO B1544+4855,FOS,,y1hk0o02t_c7f.fits,0.058,ok
QSO B1544+4855,FOS,,y27o0102t_c0f.fits,0.156,ok
QSO B1544+4855,FOS,,y27o0102t_c1f.fits,0.156,ok
QSO B1544+4855,FOS,,y27o0102t_c2f.fits,0.156,ok
QSO B1544+4855,FOS,,y27o0102t_c4f.fits,0.156,ok
QSO B1544+4855,FOS,,y27o0102t_c5f.fits,0.156,ok
QSO B1544+4855,FOS,,y27o0102t_c7f.fits,0.156,ok
QSO B1544+4855,FOS,,y27o0103t_c0f.fits,0.216,ok
QSO B1544+4855,FOS,,y27o0103t_c1f.fits,0.216,ok
QSO B1544+4855,FOS,,y27o0103t_c2f.fits,0.216,ok
QSO B1544+4855,FOS,,y27o0103t_c4f.fits,0.216,ok
QSO B1544+4855,FOS,,y27o0103t_c5f.fits,0.216,ok
QSO B1544+4855,FOS,,y27o0103t_c7f.fits,0.216,ok
QSO B1544+4855,FOS,,y27o0104t_c0f.fits,0.086,ok
QSO B1544+4855,FOS,,y27o0104t_c1f.fits,0.086,ok
QSO B1544+4855,FOS,,y27o0104t_c2f.fits,0.086,ok
QSO B1544+4855,FOS,,y27o0104t_c4f.fits,0.086,ok
QSO B1544+4855,FOS,,y27o0104t_c5f.fits,0.086,ok
QSO B1544+4855,FOS,,y27o0104t_c7f.fits,0.086,ok
QSO B1544+4855,FOS,,y27o0105t_c0f.fits,0.121,ok
QSO B1544+4855,FOS,,y27o0105t_c1f.fits,0.121,ok
QSO B1544+4855,FOS,,y27o0105t_c2f.fits,0.121,ok
QSO B1544+4855,FOS,,y27o0105t_c4f.fits,0.121,ok
QSO B1544+4855,FOS,,y27o0105t_c5f.fits,0.121,ok
QSO B1544+4855,FOS,,y27o0105t_c7f.fits,0.121,ok
QSO B1544+4855,FOS,,y27o0106t_c0f.fits,0.095,ok
QSO B1544+4855,FOS,,y27o0106t_c1f.fits,0.095,ok
QSO B1544+4855,FOS,,y27o0106t_c2f.fits,0.095,ok
QSO B1544+4855,FOS,,y27o0106t_c4f.fits,0.095,ok
QSO B1544+4855,FOS,,y27o0106t_c5f.fits,0.095,ok
QSO B1544+4855,FOS,,y27o0106t_c7f.fits,0.095,ok
QSO B1626+5529,COS,,lbgb01010_x1dsum.fits,1.944,ok
QSO B1626+5529,COS,,lbgb01020_x1dsum.fits,1.944,ok
QSO B1626+5529,COS,,lbgb01030_x1dsum.fits,1.944,ok
QSO B1626+5529,COS,,lbgb01040_x1dsum.fits,1.944,ok
QSO B1626+5529,COS,,lbgb01050_x1dsum.fits,1.944,ok
QSO B1626+5529,COS,,lbgb01060_x1dsum.fits,1.944,ok
QSO B1626+5529,COS,,lbgb01070_x1dsum.fits,1.944,ok
QSO B1626+5529,COS,,lbgb01080_x1dsum.fits,1.944,ok
QSO B1626+5529,COS,,lbgb01ptq_x1d.fits,3.39,ok
QSO B1626+5529,COS,,lbgb01q9q_x1d.fits,3.39,ok
QSO B1626+5529,COS,,lbgb01qcq_x1d.fits,3.39,ok
QSO B1626+5529,COS,,lbgb01qjq_x1d.fits,3.39,ok
QSO B1626+5529,COS,,lbgb01qyq_x1d.fits,3.39,ok
QSO B1626+5529,COS,,lbgb01r1q_x1d.fits,3.39,ok
QSO B1626+5529,COS,,lbgb01r3q_x1d.fits,3.39,ok
QSO B1626+5529,COS,,lbgb01r5q_x1d.fits,3.39,ok
QSO B1626+5529,COS,,le2j03010_x1dsum.fits,0.93,ok
QSO B1626+5529,COS,,le2j03dbq_x1d.fits,1.719,ok
QSO B1626+5529,COS,,le2j03ddq_x1d.fits,1.719,ok
QSO B1626+5529,COS,,le2j03dfq_x1d.fits,1.719,ok
QSO B1626+5529,COS,,le2j03dhq_x1d.fits,1.719,ok
QSO B1626+5529,FOS,,y38o1602t_c0f.fits,0.147,ok
QSO B1626+5529,FOS,,y38o1602t_c1f.fits,0.147,ok
QSO B1626+5529,FOS,,y38o1602t_c2f.fits,0.147,ok
QSO B1626+5529,FOS,,y38o1602t_c4f.fits,0.147,ok
QSO B1626+5529,FOS,,y38o1602t_c5f.fits,0.147,ok
QSO B1626+5529,FOS,,y38o1602t_c7f.fits,0.147,ok
QSO B1626+5529,FOS,,y38o1603t_c0f.fits,0.086,ok
QSO B1626+5529,FOS,,y38o1603t_c1f.fits,0.086,ok
QSO B1626+5529,FOS,,y38o1603t_c2f.fits,0.086,ok
QSO B1626+5529,FOS,,y38o1603t_c4f.fits,0.086,ok
QSO B1626+5529,FOS,,y38o1603t_c5f.fits,0.086,ok
QSO B1626+5529,FOS,,y38o1603t_c7f.fits,0.086,ok
QSO B1626+5529,FOS,,y38o1604t_c0f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1604t_c1f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1604t_c2f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1604t_c4f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1604t_c5f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1604t_c7f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1605t_c0f.fits,0.078,ok
QSO B1626+5529,FOS,,y38o1605t_c1f.fits,0.078,ok
QSO B1626+5529,FOS,,y38o1605t_c2f.fits,0.078,ok
QSO B1626+5529,FOS,,y38o1605t_c4f.fits,0.078,ok
QSO B1626+5529,FOS,,y38o1605t_c5f.fits,0.078,ok
QSO B1626+5529,FOS,,y38o1605t_c7f.fits,0.078,ok
QSO B1626+5529,FOS,,y38o1606t_c0f.fits,0.052,ok
QSO B1626+5529,FOS,,y38o1606t_c1f.fits,0.052,ok
QSO B1626+5529,FOS,,y38o1606t_c2f.fits,0.052,ok
QSO B1626+5529,FOS,,y38o1606t_c4f.fits,0.052,ok
QSO B1626+5529,FOS,,y38o1606t_c5f.fits,0.052,ok
QSO B1626+5529,FOS,,y38o1606t_c7f.fits,0.052,ok
QSO B1626+5529,FOS,,y38o1607t_c0f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1607t_c1f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1607t_c2f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1607t_c4f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1607t_c5f.fits,0.043,ok
QSO B1626+5529,FOS,,y38o1607t_c7f.fits,0.043,ok
QSO B1725-142,COS,,lc8u01010_x1dsum.fits,0.04,ok
QSO B1725-142,COS,,lc8u01c2q_x1d.fits,0.043,ok
QSO B1725-142,COS,,lc8u01c4q_x1d.fits,0.043,ok
QSO B1725-142,COS,,lc8u01c6q_x1d.fits,0.043,ok
QSO B1725-142,COS,,lc8u01c8q_x1d.fits,0.043,ok
QSO B1725-142,COS,,lc8u51010_x1dsum.fits,1.814,ok
QSO B1725-142,COS,,lc8u51ndq_x1d.fits,3.39,ok
QSO B1725-142,COS,,lc8u51nfq_x1d.fits,3.39,ok
QSO B1725-142,COS,,lc8u51nhq_x1d.fits,3.39,ok
QSO B1725-142,COS,,lc8u51njq_x1d.fits,3.39,ok
QSO B1725-142,COS,,ld3h01010_x1dsum.fits,1.814,ok
QSO B1725-142,COS,,ld3h01rcq_x1d.fits,3.39,ok
QSO B1725-142,COS,,ld3h01req_x1d.fits,3.39,ok
QSO B1725-142,COS,,ld3h01rgq_x1d.fits,3.39,ok
QSO B1725-142,COS,,ld3h01riq_x1d.fits,3.39,ok
QSO B1725-142,COS,,ldif01010_x1dsum.fits,1.814,ok
QSO B1725-142,COS,,ldif01tyq_x1d.fits,0.046,ok
QSO B1725-142,COS,,ldif01u0q_x1d.fits,3.39,ok
QSO B1725-142,COS,,ldif01u2q_x1d.fits,3.39,ok
QSO B1725-142,COS,,ldif01u4q_x1d.fits,3.39,ok
QSO B1725-142,COS,,ldif02010_x1dsum.fits,1.817,ok
QSO B1725-142,COS,,ldif02nmq_x1d.fits,3.39,ok
QSO B1725-142,COS,,ldif02nsq_x1d.fits,3.39,ok
QSO B1725-142,COS,,ldif02nuq_x1d.fits,3.39,ok
QSO B1725-142,COS,,ldif02nwq_x1d.fits,3.39,ok
QSO B1725-142,STIS,,o58s01010_x1d.fits,0.078,ok
QSO B1725-142,STIS,,o58s01020_x1d.fits,0.078,ok
QSO B2128-123,COS,,lbre08010_x1dsum.fits,0.245,ok
QSO B2128-123,COS,,lbre08eqq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre08etq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre08evq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre08f0q_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre08f2q_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre08f7q_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre08fcq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre08flq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre08gcq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre08giq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre09010_x1dsum.fits,0.245,ok
QSO B2128-123,COS,,lbre09xvq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre09xyq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre09y0q_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre09y5q_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre09y7q_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre09ycq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre09ypq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lbre09yyq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lccl22010_x1dsum.fits,1.814,ok
QSO B2128-123,COS,,lccl22020_x1dsum.fits,0.245,ok
QSO B2128-123,COS,,lccl22tyq_x1d.fits,3.39,ok
QSO B2128-123,COS,,lccl22u4q_x1d.fits,3.39,ok
QSO B2128-123,COS,,lccl22u7q_x1d.fits,3.39,ok
QSO B2128-123,COS,,lccl22ufq_x1d.fits,3.39,ok
QSO B2128-123,COS,,lccl22uiq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lccl22uqq_x1d.fits,0.429,ok
QSO B2128-123,COS,,lccl23010_x1dsum.fits,1.814,ok
QSO B2128-123,COS,,lccl23hyq_x1d.fits,3.39,ok
QSO B2128-123,COS,,lccl23i1q_x1d.fits,3.39,ok
QSO B2128-123,COS,,lccl23i9q_x1d.fits,3.39,ok
QSO B2128-123,COS,,lccl23ijq_x1d.fits,3.39,ok
QSO B2128-123,COS,,lccl23j2q_x1d.fits,3.39,ok
QSO B2128-123,FOS,,y1he0f03t_c0f.fits,0.228,ok
QSO B2128-123,FOS,,y1he0f03t_c1f.fits,0.228,ok
QSO B2128-123,FOS,,y1he0f03t_c2f.fits,0.228,ok
QSO B2128-123,FOS,,y1he0f03t_c4f.fits,0.228,ok
QSO B2128-123,FOS,,y1he0f03t_c5f.fits,0.228,ok
QSO B2128-123,FOS,,y1he0f03t_c7f.fits,0.228,ok
QSO B2128-123,FOS,,y1he0f04t_c0f.fits,0.582,ok
QSO B2128-123,FOS,,y1he0f04t_c1f.fits,0.582,ok
QSO B2128-123,FOS,,y1he0f04t_c2f.fits,0.582,ok
QSO B2128-123,FOS,,y1he0f04t_c4f.fits,0.582,ok
QSO B2128-123,FOS,,y1he0f04t_c5f.fits,0.582,ok
QSO B2128-123,FOS,,y1he0f04t_c7f.fits,0.582,ok
QSO B2128-123,FOS,,y1he0f05t_c0f.fits,0.478,ok
QSO B2128-123,FOS,,y1he0f05t_c1f.fits,0.478,ok
QSO B2128-123,FOS,,y1he0f05t_c2f.fits,0.478,ok
QSO B2128-123,FOS,,y1he0f05t_c4f.fits,0.478,ok
QSO B2128-123,FOS,,y1he0f05t_c5f.fits,0.478,ok
QSO B2128-123,FOS,,y1he0f05t_c7f.fits,0.478,ok
QSO B2128-123,FOS,,y1he0f06t_c0f.fits,0.066,ok
QSO B2128-123,FOS,,y1he0f06t_c1f.fits,0.066,ok
QSO B2128-123,FOS,,y1he0f06t_c2f.fits,0.066,ok
QSO B2128-123,FOS,,y1he0f06t_c4f.fits,0.066,ok
QSO B2128-123,FOS,,y1he0f06t_c5f.fits,0.066,ok
QSO B2128-123,FOS,,y1he0f06t_c7f.fits,0.066,ok
QSO B2128-123,FOS,,y1he0f07t_c0f.fits,0.415,ok
QSO B2128-123,FOS,,y1he0f07t_c1f.fits,0.415,ok
QSO B2128-123,FOS,,y1he0f07t_c2f.fits,0.415,ok
QSO B2128-123,FOS,,y1he0f07t_c4f.fits,0.415,ok
QSO B2128-123,FOS,,y1he0f07t_c5f.fits,0.415,ok
QSO B2128-123,FOS,,y1he0f07t_c7f.fits,0.415,ok
QSO J0110+0019,STIS,,o8ex05010_x1d.fits,0.078,ok
QSO J0125-0006,COS,,lccl01010_x1dsum.fits,1.814,ok
QSO J0125-0006,COS,,lccl01020_x1dsum.fits,1.944,ok
QSO J0125-0006,COS,,lccl01iiq_x1d.fits,3.39,ok
QSO J0125-0006,COS,,lccl01ilq_x1d.fits,3.39,ok
QSO J0125-0006,COS,,lccl01itq_x1d.fits,3.39,ok
QSO J0125-0006,COS,,lccl01j1q_x1d.fits,3.39,ok
QSO J0125-0006,COS,,lccl01jaq_x1d.fits,3.39,ok
QSO J0125-0006,COS,,lccl02010_x1dsum.fits,0.245,ok
QSO J0125-0006,COS,,lccl02020_x1dsum.fits,0.245,ok
QSO J0125-0006,COS,,lccl02yjq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl02yoq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl02yrq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl02yyq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl02z3q_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl02zaq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl02zeq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl02zhq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl03010_x1dsum.fits,0.245,ok
QSO J0125-0006,COS,,lccl03d4q_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl03d7q_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl03dfq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl03dnq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl03dwq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl04010_x1dsum.fits,0.245,ok
QSO J0125-0006,COS,,lccl04iyq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl04j1q_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl04j9q_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl04jhq_x1d.fits,0.429,ok
QSO J0125-0006,COS,,lccl04jqq_x1d.fits,0.429,ok
QSO J0125-0006,FOS,,y0rv1903t_c0f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1903t_c1f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1903t_c2f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1903t_c4f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1903t_c5f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1903t_c7f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1904t_c0f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1904t_c1f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1904t_c2f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1904t_c4f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1904t_c5f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1904t_c7f.fits,0.4,ok
QSO J0125-0006,FOS,,y0rv1905t_c0f.fits,0.213,ok
QSO J0125-0006,FOS,,y0rv1905t_c1f.fits,0.213,ok
QSO J0125-0006,FOS,,y0rv1905t_c2f.fits,0.213,ok
QSO J0125-0006,FOS,,y0rv1905t_c4f.fits,0.213,ok
QSO J0125-0006,FOS,,y0rv1905t_c5f.fits,0.213,ok
QSO J0125-0006,FOS,,y0rv1905t_c7f.fits,0.213,ok
QSO J0153+0009,STIS,,o8ex15010_x1d.fits,0.078,ok
QSO J0441-4313,COS,,lbre03010_x1dsum.fits,1.814,ok
QSO J0441-4313,COS,,lbre03j9q_x1d.fits,3.39,ok
QSO J0441-4313,COS,,lbre03jbq_x1d.fits,3.39,ok
QSO J0441-4313,COS,,lbre03jdq_x1d.fits,3.39,ok
QSO J0441-4313,COS,,lbre03jiq_x1d.fits,3.39,ok
QSO J0441-4313,COS,,lbre03jkq_x1d.fits,3.39,ok
QSO J0441-4313,COS,,lbre03k5q_x1d.fits,3.39,ok
QSO J0441-4313,COS,,lbre03l3q_x1d.fits,3.39,ok
QSO J0441-4313,COS,,lbre03l8q_x1d.fits,3.39,ok
QSO J0441-4313,COS,,lbre03laq_x1d.fits,3.39,ok
QSO J0441-4313,COS,,lbre03lfq_x1d.fits,3.39,ok
QSO J0441-4313,STIS,,o8ex19010_x1d.fits,0.078,ok
QSO J0441-4313,FOS,,y1he0503t_c0f.fits,0.282,ok
QSO J0441-4313,FOS,,y1he0503t_c1f.fits,0.282,ok
QSO J0441-4313,FOS,,y1he0503t_c2f.fits,0.282,ok
QSO J0441-4313,FOS,,y1he0503t_c4f.fits,0.282,ok
QSO J0441-4313,FOS,,y1he0503t_c5f.fits,0.282,ok
QSO J0441-4313,FOS,,y1he0503t_c7f.fits,0.282,ok
QSO J0441-4313,FOS,,y1he0504t_c0f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0504t_c1f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0504t_c2f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0504t_c4f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0504t_c5f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0504t_c7f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0505t_c0f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0505t_c1f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0505t_c2f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0505t_c4f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0505t_c5f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0505t_c7f.fits,0.631,ok
QSO J0441-4313,FOS,,y1he0506t_c0f.fits,0.383,ok
QSO J0441-4313,FOS,,y1he0506t_c1f.fits,0.383,ok
QSO J0441-4313,FOS,,y1he0506t_c2f.fits,0.383,ok
QSO J0441-4313,FOS,,y1he0506t_c4f.fits,0.383,ok
QSO J0441-4313,FOS,,y1he0506t_c5f.fits,0.383,ok
QSO J0441-4313,FOS,,y1he0506t_c7f.fits,0.383,ok
QSO J0441-4313,FOS,,y1he0507t_c0f.fits,0.213,ok
QSO J0441-4313,FOS,,y1he0507t_c1f.fits,0.213,ok
QSO J0441-4313,FOS,,y1he0507t_c2f.fits,0.213,ok
QSO J0441-4313,FOS,,y1he0507t_c4f.fits,0.213,ok
QSO J0441-4313,FOS,,y1he0507t_c5f.fits,0.213,ok
QSO J0441-4313,FOS,,y1he0507t_c7f.fits,0.213,ok
QSO J0441-4313,FOS,,y1he0508t_c0f.fits,0.426,ok
QSO J0441-4313,FOS,,y1he0508t_c1f.fits,0.426,ok
QSO J0441-4313,FOS,,y1he0508t_c2f.fits,0.426,ok
QSO J0441-4313,FOS,,y1he0508t_c4f.fits,0.426,ok
QSO J0441-4313,FOS,,y1he0508t_c5f.fits,0.426,ok
QSO J0441-4313,FOS,,y1he0508t_c7f.fits,0.426,ok
QSO J0623-6436,COS,,lb3j08010_x1dsum.fits,0.04,ok
QSO J0623-6436,COS,,lb3j08020_x1dsum.fits,0.04,ok
QSO J0623-6436,COS,,lb3j08v1q_x1d.fits,0.043,ok
QSO J0623-6436,COS,,lb3j08v4q_x1d.fits,0.043,ok
QSO J0623-6436,COS,,lb3j08vaq_x1d.fits,0.043,ok
QSO J0623-6436,COS,,lb3j08vcq_x1d.fits,0.043,ok
QSO J0623-6436,COS,,lb3j09010_x1dsum.fits,1.817,ok
QSO J0623-6436,COS,,lb3j09020_x1dsum.fits,1.814,ok
QSO J0623-6436,COS,,lb3j09jeq_x1d.fits,3.39,ok
QSO J0623-6436,COS,,lb3j09jhq_x1d.fits,3.39,ok
QSO J0623-6436,COS,,lb3j09jnq_x1d.fits,3.39,ok
QSO J0623-6436,COS,,lb3j09jpq_x1d.fits,3.39,ok
QSO J0623-6436,COS,,lb3j58010_x1dsum.fits,1.947,ok
QSO J0623-6436,COS,,lb3j58020_x1dsum.fits,1.944,ok
QSO J0623-6436,COS,,lb3j58030_x1dsum.fits,1.814,ok
QSO J0623-6436,COS,,lb3j58040_x1dsum.fits,1.944,ok
QSO J0623-6436,COS,,lb3j58onq_x1d.fits,3.39,ok
QSO J0623-6436,COS,,lb3j58oqq_x1d.fits,3.39,ok
QSO J0623-6436,COS,,lb3j58owq_x1d.fits,3.39,ok
QSO J0623-6436,COS,,lb3j58p3q_x1d.fits,3.39,ok
QSO J0623-6436,COS,,lb3j58p6q_x1d.fits,3.39,ok
QSO J0635-7516,FOS,,y0xx0203t_c0f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0203t_c1f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0203t_c2f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0203t_c4f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0203t_c5f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0203t_c7f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0204t_c0f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0204t_c1f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0204t_c2f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0204t_c4f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0204t_c5f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0204t_c7f.fits,0.415,ok
QSO J0635-7516,FOS,,y0xx0205t_c0f.fits,0.204,ok
QSO J0635-7516,FOS,,y0xx0205t_c1f.fits,0.204,ok
