mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
WD0501+527,76.37752735338,52.83134378066,1140.0,2508.0,y384030et,210.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
Q1435-0134,219.4510833333,-1.786472222222,,,y32v0201t,7.853750228882,FOS/BL,GALAXY;QSO;BLR;,6103,1,unfiltered
WD0501+527,76.3775273531,52.83134378393,1140.0,2508.0,y384030ct,420.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
PKS0355-48,59.341125,-48.20425,,,y32v0101t,9.290312767029,FOS/BL,GALAXY;QUASAR;BLR;,6103,1,unfiltered
WD0501+527,76.37752735306,52.83134378436,1140.0,2508.0,y384030bt,210.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
3C332,244.427444321,32.37571694191,,,y33y0301t,6.0,FOS/BL,GALAXY;QUASAR;NUCLEUS;,6097,1,unfiltered
3C332,244.4271273728,32.37566202832,,,y33y0303t,18.0,FOS/BL,GALAXY;QUASAR;NUCLEUS;,6097,1,unfiltered
WAVE,,,1140.0,2508.0,y32v0203t,4.0,FOS/BL,,6103,2,unfiltered
3C279,194.0464583333,-5.789361111111,,,y32j0601t,12.72687530518,FOS/BL,GALAXY;BL LAC;,5936,1,unfiltered
LMC-SN1987A-OFFSET,83.87726416734,-69.2719800066,,,y32h0202t,73.59999847412,FOS/BL,EXT-STAR;B3-B5 V-IV;,6020,1,unfiltered
WD0501+527,76.37752735334,52.83134378107,1140.0,2508.0,y384030dt,180.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752735301,52.83134378496,3240.0,4822.0,y384030at,510.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0k04t,90.0,FOS/BL,,6146,2,unfiltered
WD0501+527,76.37796193191,52.83155096314,2221.0,3301.0,y3840301t,12.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,1,unfiltered
WD0501+527,76.3775273523,52.83134379337,1140.0,1606.0,y3840306t,1080.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0j09t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0j0dt,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0j0ct,1.0,FOS/BL,,6146,2,unfiltered
WD0501+527,76.37752735268,52.83134378896,2221.0,3301.0,y3840308t,480.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37763841966,52.83133588425,2221.0,3301.0,y3840304t,72.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,1,unfiltered
WD0501+527,76.37752735258,52.83134379008,1573.0,2330.0,y3840307t,1080.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37759450941,52.83133900999,2221.0,3301.0,y3840305t,375.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,1,unfiltered
WD0501+527,76.37772107461,52.83132999589,2221.0,3301.0,y3840303t,36.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,1,unfiltered
WD0501+527,76.3780646129,52.83106739338,2221.0,3301.0,y3840302t,48.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,1,unfiltered
WD0501+527,76.37752735296,52.83134378561,3240.0,4822.0,y3840309t,584.9981689453,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.3775273641,52.83134365407,1140.0,2508.0,y384010ht,284.9934387207,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752736321,52.83134366462,3240.0,4822.0,y384010at,570.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752736293,52.83134366791,2221.0,3301.0,y3840108t,480.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752736283,52.83134366904,1573.0,2330.0,y3840107t,1080.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37763870514,52.83133733031,2221.0,3301.0,y3840104t,72.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,1,unfiltered
WD0501+527,76.37752736255,52.83134367243,1140.0,1606.0,y3840106t,1230.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37772156492,52.8313326081,2221.0,3301.0,y3840103t,36.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,1,unfiltered
WD0501+527,76.37807514602,52.83107491712,2221.0,3301.0,y3840102t,48.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,1,unfiltered
WD0501+527,76.3779538276,52.83155690867,2221.0,3301.0,y3840101t,12.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,1,unfiltered
WD0501+527,76.37752736369,52.83134365897,3240.0,4822.0,y384010et,1215.00012207,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752736359,52.83134366007,1573.0,2330.0,y384010dt,1109.970092773,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752736406,52.83134365452,1140.0,2508.0,y384010gt,210.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752736332,52.83134366334,1140.0,1606.0,y384010ct,1080.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752736298,52.83134366731,3240.0,4822.0,y3840109t,450.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
HR-4796A-OFFSET,189.0046373887,-39.86935154914,1573.0,2330.0,y32g0102t,0.4799999892712,FOS/BL,STAR;A0-A3 V-IV;,6244,1,unfiltered
WD0501+527,76.37752736327,52.83134366392,2221.0,3301.0,y384010bt,464.9906616211,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
DARK,,,1140.0,1606.0,y2us2803t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us2302t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us2401t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us2404t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us2004t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us2001t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us1904t,419.9992370605,FOS/BL,,6167,2,unfiltered
CP1-NGC2363-OFFSET,112.1935307436,69.21055900522,,,y3270308t,51.20000076294,FOS/BL,STAR;,6096,1,unfiltered
NGC2363-OFFSET,112.1736104001,69.18541224666,,,y3270206t,51.20000076294,FOS/BL,STAR;,6096,1,unfiltered
CP1-NGC2363-OFFSET,112.1933933651,69.21055320096,,,y3270303t,54.0,FOS/BL,STAR;,6096,1,unfiltered
CP1-NGC2363-OFFSET,112.1911996572,69.21018159469,,,y3270301t,72.0,FOS/BL,STAR;,6096,1,unfiltered
DARK,,,1140.0,1606.0,y2us2303t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us1501t,419.9992370605,FOS/BL,,6167,2,unfiltered
CP1-NGC2363-OFFSET,112.1935307436,69.21055900522,,,y3270304t,960.0,FOS/BL,STAR;,6096,1,unfiltered
DARK,,,1140.0,1606.0,y2us1603t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us1203t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us1204t,419.9992370605,FOS/BL,,6167,2,unfiltered
DARK,,,1140.0,1606.0,y2us1201t,419.9992370605,FOS/BL,,6167,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0j0at,36.0,FOS/BL,,6146,2,unfiltered
CP1-NGC2363-OFFSET,112.192626662,69.21076212839,,,y3270302t,72.0,FOS/BL,STAR;,6096,1,unfiltered
NGC2363-OFFSET,112.1736104001,69.18541224666,,,y3270202t,51.20000076294,FOS/BL,STAR;,6096,1,unfiltered
DARK,,,1140.0,1606.0,y2nc0j02t,1.0,FOS/BL,,6146,2,unfiltered
NGC2363-OFFSET,112.1734622476,69.18545006026,,,y3270201t,25.90874862671,FOS/BL,STAR;,6096,1,unfiltered
DARK,,,1140.0,1606.0,y2us0704t,419.9992370605,FOS/BL,,6167,2,unfiltered
NGC4038-405-UPDATED,180.460050672,-18.8702828146,,,y3040302t,72.0,FOS/BL,EXT-CLUSTER;OPEN CLUSTER;EMISSIO,5962,1,unfiltered
WAVE,,,2221.0,3301.0,y2nc0i0ft,6.0,FOS/BL,,6146,2,unfiltered
NGC4038-405-UPDATED,180.4604346945,-18.86994603622,,,y3040301t,9.0,FOS/BL,EXT-CLUSTER;OPEN CLUSTER;EMISSIO,5962,1,unfiltered
WAVE,,,2221.0,3301.0,y2nc0i0et,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0j01t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0i06t,36.0,FOS/BL,,6146,2,unfiltered
DARK,,,1573.0,2330.0,y2nc0i07t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0h0et,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,1140.0,1606.0,y2us0301t,419.9992370605,FOS/BL,,6167,2,unfiltered
NGC4038-405-UPDATED,180.4601459838,-18.86995180041,,,y3040303t,90.0,FOS/BL,EXT-CLUSTER;OPEN CLUSTER;EMISSIO,5962,1,unfiltered
WAVE,,,1573.0,2330.0,y2nc0h0at,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0h09t,36.0,FOS/BL,,6146,2,unfiltered
3C454.3,343.490586314,16.14781795425,,,y2up0201t,6.0,FOS/BL,GALAXY;QUASAR;,6214,1,unfiltered
GAL-083824+650715-,129.5956386149,65.12055092907,,,y2uo0204t,180.0,FOS/BL,GALAXY;STARBURST;NUCLEUS;,5954,1,unfiltered
3C454.3,343.4902638257,16.14820462263,,,y2up0202t,24.0,FOS/BL,GALAXY;QUASAR;,6214,1,unfiltered
GAL-083824+650715-,129.5953815895,65.12051507415,,,y2uo0203t,18.0,FOS/BL,GALAXY;STARBURST;NUCLEUS;,5954,1,unfiltered
3C345,250.7449967151,39.81015920969,,,y2up0103t,55.0,FOS/BL,GALAXY;QUASAR;,6214,1,unfiltered
WAVE,,,1140.0,1606.0,y2nc0h05t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0h06t,36.0,FOS/BL,,6146,2,unfiltered
3C345,250.744855167,39.80984836842,,,y2up0102t,24.0,FOS/BL,GALAXY;QUASAR;,6214,1,unfiltered
GAL-083824+650715-,129.5946483854,65.12066525107,,,y2uo0202t,12.0,FOS/BL,GALAXY;STARBURST;NUCLEUS;,5954,1,unfiltered
HT-CAS,17.55523175625,60.07650816217,,,y2zt0101t,33.0,FOS/BL,STAR;DWARF NOVA;,6035,1,unfiltered
WAVE,,,2221.0,3301.0,y2nc0g0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0g0et,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0g0at,36.0,FOS/BL,,6146,2,unfiltered
3C454.3,343.4905822469,16.14808257344,,,y2up0203t,55.0,FOS/BL,GALAXY;QUASAR;,6214,1,unfiltered
WAVE,,,1573.0,2330.0,y2nc0g09t,36.0,FOS/BL,,6146,2,unfiltered
HT-CAS,17.55438151006,60.07625209357,,,y2zt0102t,145.1925048828,FOS/BL,STAR;DWARF NOVA;,6035,1,unfiltered
Q0302-0019,46.20760933556,-0.1370001954542,,,y2zp0103t,242.9943847656,FOS/BL,GALAXY;QSO;,5945,1,unfiltered
Q0302-0019,46.20789868086,-0.1368158472783,,,y2zp0102t,312.0,FOS/BL,GALAXY;QSO;,5945,1,unfiltered
WAVE,,,2221.0,3301.0,y2nc0g0bt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0g04t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0g03t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0f0at,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0f0bt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0f08t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0f0et,6.0,FOS/BL,,6146,2,unfiltered
Q0302-0019,46.20740325764,-0.136820750921,,,y2zp0101t,72.0,FOS/BL,GALAXY;QSO;,5945,1,unfiltered
PSR0531+21,83.63325841799,22.01443978019,,,y2zm0104t,624.9844360352,FOS/BL,STAR;PULSAR;,6290,1,unfiltered
PSR0531+21,83.63332563667,22.01440163063,,,y2zm0103t,22.5,FOS/BL,STAR;PULSAR;,6290,1,unfiltered
PSR0531+21,83.63341398513,22.0140742061,,,y2zm0102t,30.0,FOS/BL,STAR;PULSAR;,6290,1,unfiltered
WAVE,,,1573.0,2330.0,y2zcb207t,480.0,FOS/BL,,6163,2,unfiltered
WAVE,,,1573.0,2330.0,y2zcb202t,480.0,FOS/BL,,6163,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0606t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1500.0,8950.0,y2nc0602t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,2508.0,y2nc0604t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0506t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3540.0,9022.0,y2nc0603t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3540.0,9022.0,y2nc0503t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1500.0,8950.0,y2nc0502t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0408t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0406t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0405t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,2508.0,y2nc0404t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3540.0,9022.0,y2nc0403t,6.0,FOS/BL,,6146,2,unfiltered
TALED,203.1122389588,41.01440781707,,,y2nc0401t,66.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0306t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0308t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0209t,89.99813079834,FOS/BL,,6146,2,unfiltered
Q0957+561A,150.3364709533,55.89880109861,,,y2z10503t,374.9922180176,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
WAVE,,,1573.0,2330.0,y2zcb106t,480.0,FOS/BL,,6163,2,unfiltered
WAVE,,,1573.0,2330.0,y2zcb102t,480.0,FOS/BL,,6163,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0109t,89.99813079834,FOS/BL,,6146,2,unfiltered
Q0957+561A,150.3360779697,55.89866823087,,,y2z10501t,18.0,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
Q0957+561A,150.3364949852,55.8988170738,,,y2z10403t,374.9922180176,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
LMC-SMP67,82.315625,-67.54655,,,y2n30401t,21.81750106812,FOS/BL,EXT-MEDIUM;PLANETARY NEBULA;,5736,1,unfiltered
Q0957+561A,150.3365244508,55.89883132846,,,y2z10303t,374.9922180176,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
Q0957+561A,150.3360772313,55.89877362206,,,y2z10301t,18.0,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
Q0957+561A,150.3365560415,55.89884228434,,,y2z10203t,374.9922180176,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
Q0957+561A,150.3367510318,55.89914592496,,,y2z10202t,83.99813079834,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
Q0957+561A,150.3366339081,55.89914816112,,,y2z10302t,83.99813079834,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
Q0957+561A,150.3360983175,55.89882379012,,,y2z10201t,18.0,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
Q0957+561A,150.3368769357,55.89913193385,,,y2z10102t,83.99813079834,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
Q0957+561A,150.3361368823,55.89887593649,,,y2z10101t,18.0,FOS/BL,GALAXY;QUASAR;GRAVITATIONAL LENS,5781,1,unfiltered
LMC-SMP7,72.12257357794,-69.13695635286,,,y2n30201t,30.0,FOS/BL,EXT-MEDIUM;PLANETARY NEBULA;,5736,1,unfiltered
SMC-SMP22,14.65495093302,-71.59699630074,,,y2n30103t,180.0,FOS/BL,EXT-MEDIUM;PLANETARY NEBULA;,5736,1,unfiltered
SMC-SMP22,14.65398440513,-71.59713390298,,,y2n30102t,240.0,FOS/BL,EXT-MEDIUM;PLANETARY NEBULA;,5736,1,unfiltered
SMC-SMP22,14.65464863079,-71.59658112078,,,y2n30101t,60.0,FOS/BL,EXT-MEDIUM;PLANETARY NEBULA;,5736,1,unfiltered
M31-OB78-231,10.12375,40.74122222222,,,y2m80i01t,40.0,FOS/BL,EXT-STAR;SUPERGIANT O;,5349,1,unfiltered
M31-OB8-17,11.03266666667,41.53172222222,,,y2m80501t,25.45375061035,FOS/BL,EXT-STAR;SUPERGIANT O;,5349,1,unfiltered
M31-OB48-358,11.30479166667,41.66122222222,,,y2m80201t,49.08937454224,FOS/BL,EXT-STAR;SUPERGIANT O;,5349,1,unfiltered
M31-OB78-231,10.12375,40.74122222222,,,y2m80304t,50.0,FOS/BL,EXT-STAR;SUPERGIANT O;,5349,1,unfiltered
M31-OB78-277,10.12616666667,40.70888888889,,,y2m80101t,14.54500007629,FOS/BL,EXT-STAR;B0-B2 III-I;,5349,1,unfiltered
VW-HYI,62.29749233437,-71.29502520535,1140.0,1606.0,y2m10103t,1000.0,FOS/BL,STAR;DWARF NOVA;INTERACTING BINA,5716,1,unfiltered
CAL87STAR,86.70981930713,-71.17140317823,,,y2ly0101t,2.181250095367,FOS/BL,STAR;K V-IV;,5711,1,unfiltered
DQ-HER,271.8762893641,45.85881199545,3240.0,4822.0,y2lu0403t,81.0,FOS/BL,STAR;INTERMEDIATE POLAR;,5665,1,unfiltered
DQ-HER,271.8759682898,45.85906107353,3240.0,4822.0,y2lu0402t,12.0,FOS/BL,STAR;INTERMEDIATE POLAR;,5665,1,unfiltered
OY-CAR,151.593625,-70.23466666667,,,y2yra101t,9.999687194824,FOS/BL,STAR;INTERACTING BINARY;DWARF NO,6019,1,unfiltered
HD207538,326.9162381834,59.70058736343,4574.0,6871.999999999999,y2lt5601t,4.199999809265,FOS/BL,STAR;B0-B2 V-IV;;ISM;HI CLOUD;,5459,1,unfiltered
HD36629,83.23804867075,-4.566806270221,4574.0,6871.999999999999,y2lt0202t,32.40000152588,FOS/BL,STAR;B0-B2 V-IV;;ISM;HI CLOUD;,5459,1,unfiltered
HD38087,85.75209615623,-2.313248701009,4574.0,6871.999999999999,y2lt0302t,43.20000076294,FOS/BL,STAR;B3-B5 V-IV;;ISM;HI CLOUD;,5459,1,unfiltered
HD36629,83.23798819146,-4.566488139816,4574.0,6871.999999999999,y2lt0203t,200.0,FOS/BL,STAR;B0-B2 V-IV;;ISM;HI CLOUD;,5459,1,unfiltered
HD197770,310.8064726442,57.11432334166,4574.0,6871.999999999999,y2lt0502t,15.5999994278,FOS/BL,STAR;B0-B2 III-I;;ISM;HI CLOUD;,5459,1,unfiltered
HD38087,85.75209730632,-2.312924910658,4574.0,6871.999999999999,y2lt0303t,275.0,FOS/BL,STAR;B3-B5 V-IV;;ISM;HI CLOUD;,5459,1,unfiltered
HD22253,54.43345236851,56.73912774315,4574.0,6871.999999999999,y2lt0101t,2.400000095367,FOS/BL,STAR;B0-B2 III-I;;ISM;HI CLOUD;,5459,1,unfiltered
HD22253,54.43407537739,56.73940363073,4574.0,6871.999999999999,y2lt0103t,100.0,FOS/BL,STAR;B0-B2 III-I;;ISM;HI CLOUD;,5459,1,unfiltered
GS-9163-462,85.06458482589,-69.32079373913,3240.0,4822.0,y2yn0102t,72.0,FOS/BL,STAR;MAIN SEQUENCE O;,5780,1,unfiltered
GS-9163-462,85.06348682559,-69.3210892818,3240.0,4822.0,y2yn0101t,15.0,FOS/BL,STAR;MAIN SEQUENCE O;,5780,1,unfiltered
TALED,265.1488408654,-53.66065251121,,,y2l60101t,120.0,FOS/BL,,5743,1,unfiltered
M31-OB48-307,11.29920833333,41.62008333333,,,y2ye0601t,10.45390605927,FOS/BL,EXT-STAR;GIANT O;,6038,1,unfiltered
M33-AM6,23.39271666667,30.69358611111,,,y2ye0301t,5.453906059265,FOS/BL,EXT-STAR;WOLF RAYET;,6038,1,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd013it,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd013ct,31.99875068665,FOS/BL,,5534,2,unfiltered
WAVE,,,2221.0,3301.0,y2kd013ot,5409.449707031,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd0134t,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd013bt,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd013ht,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012wt,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd0139t,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012pt,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012ot,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012nt,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012mt,31.99875068665,FOS/BL,,5534,2,unfiltered
F-SPECT1,92.14208195672,24.27779869523,,,y2yaa203t,54.0,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6334,1,unfiltered
F-SPECT1,92.1420398085,24.27782600949,,,y2yaa202t,54.0,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6334,1,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012lt,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012ht,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012dt,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012at,31.99875068665,FOS/BL,,5534,2,unfiltered
F-SPECT1,92.14208195672,24.27779869523,,,y2yaa103t,54.0,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6334,1,unfiltered
F-SPECT1,92.14210513823,24.27778367238,,,y2yaa204t,200.0,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6334,1,unfiltered
F-SPECT1,92.14210513823,24.27778367238,,,y2yaa104t,200.0,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6334,1,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd012it,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd0122t,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd0120t,31.99875068665,FOS/BL,,5534,2,unfiltered
WAVE,,,1140.0,1606.0,y2tic805t,127.9987487793,FOS/BL,,6166,2,unfiltered
WAVE,,,1140.0,1606.0,y2tic803t,60.0,FOS/BL,,6166,2,unfiltered
WAVE,,,1140.0,1606.0,y2tic804t,600.0,FOS/BL,,6166,2,unfiltered
WAVE,,,1140.0,1606.0,y2tic802t,120.0,FOS/BL,,6166,2,unfiltered
WAVE,,,2221.0,3301.0,y2tic801t,6.0,FOS/BL,,6166,2,unfiltered
WAVE,,,1573.0,2330.0,y2tic704t,32.0,FOS/BL,,6166,2,unfiltered
WAVE,,,1573.0,2330.0,y2tic702t,36.0,FOS/BL,,6166,2,unfiltered
WAVE,,,2221.0,3301.0,y2tic602t,6.0,FOS/BL,,6166,2,unfiltered
WAVE,,,2221.0,3301.0,y2tic601t,6.0,FOS/BL,,6166,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2tic404t,32.0,FOS/BL,,6166,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd011yt,31.99875068665,FOS/BL,,5534,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2tic403t,16.0,FOS/BL,,6166,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd011pt,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd011it,31.99875068665,FOS/BL,,5534,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2tic402t,18.0,FOS/BL,,6166,2,unfiltered
WAVE,,,2221.0,3301.0,y2tic701t,6.0,FOS/BL,,6166,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd011lt,31.99875068665,FOS/BL,,5534,2,unfiltered
WAVE,,,2221.0,3301.0,y2kd011ut,5409.449707031,FOS/BL,,5534,2,unfiltered
WAVE,,,1573.0,2330.0,y2tic703t,24.0,FOS/BL,,6166,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd0127t,31.99875068665,FOS/BL,,5534,2,unfiltered
F-SPECT1,92.1420398085,24.27782600949,,,y2yaa102t,54.0,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6334,1,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd0126t,31.99875068665,FOS/BL,,5534,2,unfiltered
F-SPECT1,92.14214166667,24.27776,,,y2yaa101t,4.0,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6334,1,unfiltered
WAVE,,,2221.0,3301.0,y2tic501t,6.0,FOS/BL,,6166,2,unfiltered
WAVE,,,1140.0,2508.0,y2tic302t,18.0,FOS/BL,,6166,2,unfiltered
WAVE,,,3240.0,4822.0,y2tic503t,4.0,FOS/BL,,6166,2,unfiltered
