Name,RA,DEC,z,LogLnu2500,Z_SDSS,L3000_THB21
102401.54+350344.1,156.00643365296662,35.062275153327064,1.64411,30.325114559048266,1.643,45.32850574515067
102253.45+350659.7,155.72274424602372,35.116584450025414,2.22496,30.900574477990986,2.213,46.03435001133268
102318.81+353642.9,155.82841616732892,35.61192514358618,2.3805,30.369193982999235,2.375,45.35907344476399
102245.76+353003.4,155.690694156968,35.500952595968165,2.27814,31.134737879054228,2.275,46.11892212880853
102113.95+345113.0,155.308138306599,34.853636252126186,2.36495,30.836064127178474,2.365,46.031728275724795
101955.15+350722.6,154.97981685084386,35.12295279998617,2.65044,30.75553185936191,2.64,45.96747863592517
101921.62+354036.7,154.84008504147,35.67688277549251,1.5593,31.54385106019427,1.557,46.4259901375564
101945.35+362553.1,154.93899031024532,36.431422208681695,2.2149,30.62460128008287,2.2119999999999997,45.711595766367346
101948.00+354146.4,154.95000659661054,35.69623953555102,2.68712,31.601016568694014,2.685,46.76049613215487
102115.70+360521.7,155.31542405256138,36.08938485522539,2.54161,31.324583248154752,2.542,46.24168997574962
102330.45+364524.5,155.87690202900947,36.75680623443182,2.30469,30.609285858877172,2.306,45.69831194407138
102404.46+355458.5,156.01860778729537,35.916274858964684,2.27451,30.71234137506852,2.265,45.760553740770256
102325.15+360600.4,155.85480396243298,36.1001233934662,2.73063,30.775075677799343,2.737,45.9386357761596
102322.41+360137.8,155.84340653452963,36.02719235161378,2.26612,30.43674982048544,2.261,45.43436684633339
102345.69+354447.5,155.94040176754032,35.74655546793851,2.26453,30.776762736521633,2.262,45.930782998331146
102523.48+364914.5,156.3478432683051,36.82069806099058,2.43342,30.655453679012112,2.4330000000000003,45.55911821741749
102515.80+364453.2,156.3158420137065,36.74811666094735,2.30175,31.08618216771592,2.298,46.183698431434834
102504.09+364456.8,156.26707695238213,36.74913867719546,2.31524,30.577958990421777,2.305,45.60592225376322
102500.58+355629.7,156.25244790535734,35.94160957937928,2.18417,30.5893973442668,2.176,45.732528544247415
102806.39+370140.9,157.0266289218724,37.028040753515526,2.62875,30.63213069739151,2.622,45.877264972522916
102805.89+362327.3,157.0245666990169,36.3909293913801,2.88426,31.21918847219137,2.889,46.238692947836896
102822.22+361326.0,157.09259569366168,36.22391184844425,2.26665,30.843647067105778,2.265,45.84161579795243
102828.87+355307.4,157.12031003439213,35.885395069014905,2.59223,30.681394977767496,2.595,45.5329730287358
102938.41+361427.3,157.41007773183884,36.240925629102406,2.23419,30.692081716472657,2.239,45.7287366389818
102939.57+354932.5,157.41489612208503,35.82569532153428,2.33553,30.851233107181415,2.3280000000000003,45.950784520231466
100701.84+423030.5,151.75767046542674,42.50848759904484,2.61451,30.77151345609608,2.616,45.72889866633755
100401.27+423123.1,151.00529245452097,42.523086036687886,1.66637,31.59601508304671,1.6640000000000001,46.64095403613592
100445.90+421637.9,151.1912853555996,42.277203862269076,2.30507,30.69809610388804,2.307,45.52435810074546
100321.15+413438.0,150.83814242102454,41.57722953569897,2.16103,30.354170191601007,2.1630000000000003,45.16955242509337
100112.08+414410.5,150.30035251236762,41.73627571457593,2.52902,30.93010407246223,2.533,45.84543059260313
095957.30+411826.2,149.98877633853783,41.30729989525164,2.48605,30.59839570200549,2.48,45.658175637645975
095911.70+421904.0,149.79878068730665,42.31780179059905,2.79577,31.050110238055282,2.793,46.1113353798241
095841.01+423248.8,149.67089043503418,42.546907782357295,2.53375,31.01929538922783,2.533,46.00265473755895
095630.45+414525.0,149.12689978706382,41.756960398496034,2.84002,30.670791466109073,2.845,45.72297724190075
095610.22+421851.0,149.04258939649847,42.314189814992645,2.90978,30.81428543483748,2.912,45.97830714290713
095610.47+412518.7,149.04364275295111,41.421866114584105,2.39534,30.901296627588486,2.395,45.91197666731994
095524.10+412737.0,148.85044304043254,41.46028793966559,2.33376,30.942849783569827,2.33,45.88299268899116
095449.73+420203.1,148.70723597195132,42.0342009526481,2.27452,30.551156711923475,2.2680000000000002,45.66969577355311
095249.55+420608.4,148.2064667596916,42.10235119381416,2.74699,31.07737187758576,2.748,46.06397807868902
095336.17+422707.7,148.4007306305621,42.45214386885843,2.96428,31.278788581769845,2.9419999999999997,46.33088261164348
095225.86+424504.3,148.1077574305459,42.75122156271792,2.16924,30.91400239114902,2.1590000000000003,45.88976026474973
095325.11+430343.0,148.3546433990663,43.061970709916295,2.23768,30.70840127596515,2.24,45.735002381656926
095431.09+430851.8,148.62957915415666,43.14772843548065,2.13647,30.68936661248336,2.129,45.585172385793065
095744.39+433400.8,149.4349736437984,43.566896838836406,2.22179,30.61268804934935,2.22,45.543012934528605
095743.33+430005.9,149.43058070573454,43.0016634960007,2.93233,30.844574261244617,2.937,46.14232619077139
095840.43+431409.8,149.66846849798833,43.236063713219146,2.90924,30.685742880669522,2.927,45.49844147383208
095942.44+433230.9,149.92684641492545,43.541925642790574,2.40234,30.630236990956448,2.406,45.45960704446398
095853.70+431258.5,149.72376771347902,43.21627393535242,2.36772,30.45377049600286,2.365,45.49332059837367
100007.32+432519.1,150.03052431164002,43.42198412128913,2.70727,30.638578026500774,2.698,45.75615259582232
100012.39+432807.6,150.0516256472691,43.46879629998521,2.35897,31.041954502796052,2.355,45.9716135332914
100134.69+425130.7,150.39455816307517,42.85855529334741,2.19636,30.29069601054786,2.195,45.09676172142424
100143.74+433710.3,150.43225324401953,43.61953440685217,2.75643,30.728804267145584,2.759,45.83780373136107
100409.62+432824.5,151.0400894530918,43.47348828970664,2.19716,30.659792130476546,2.1959999999999997,45.888603325697694
100843.49+395547.5,152.18124024575087,39.92988849477727,2.52384,31.024693254171012,2.528,45.88295388644314
101005.10+400632.9,152.52127305718534,40.10915556495577,2.21893,30.6439136211822,2.2159999999999997,45.519990391837986
101003.46+403754.8,152.5144407698609,40.63191223304443,2.49509,31.251451855624488,2.4930000000000003,46.145342362154786
100646.55+392057.3,151.6939911629619,39.34926467491064,2.54817,30.591699070594153,2.552,45.6925356162703
100716.85+400356.3,151.82021856238057,40.06564768015161,2.73978,31.08358117558187,2.738,46.12788075113427
100556.28+402845.1,151.48451263526562,40.47922021187724,2.7916,31.032826498034886,2.7960000000000003,45.69237250314169
100518.66+403303.9,151.32776490357537,40.55108783396062,2.33037,30.850556369184737,2.32,45.92657333027542
100310.59+393200.2,150.79415979373258,39.53339559125668,2.60535,31.117757724309776,2.6,46.207869356783426
100302.26+401528.7,150.7594206049485,40.25799690583789,2.43146,30.959454648341854,2.427,45.86026189228086
100136.49+403812.9,150.40206557144208,40.63692268192252,2.79802,30.656173869981487,2.799,45.79528656506035
100144.37+395738.3,150.43490427903163,39.96065682627543,2.32068,30.621893376921,2.32,45.692460263634175
100039.46+400824.2,150.16445569015968,40.14006768413369,2.65207,30.5390634849026,2.65,45.461336530962114
100119.51+401936.1,150.33131678359052,40.326719976890786,2.31776,30.9776422400193,2.31,45.918185367242565
100030.84+392437.6,150.12852395571988,39.41046034525126,1.78716,30.44653744010364,1.785,45.27789205624157
100007.17+393635.0,150.02991370390419,39.60973761159063,2.68176,31.04133948514656,2.6860000000000004,46.043280789650446
100024.53+400716.0,150.10221509008457,40.12113636694665,2.34713,30.79363922996015,2.343,45.78580346618343
095621.10+404353.4,149.087917383839,40.73150677820542,1.76179,31.333659027861522,1.7590000000000001,46.39595120989035
095727.64+411242.7,149.36519235453596,41.21188146958605,2.39927,30.558562454700827,2.397,45.7586678749816
100137.99+413434.5,150.40831404596432,41.576277628888825,2.59869,31.409158668592042,2.61,46.410522259141175
100244.44+410643.5,150.68518406365249,41.112097795925415,2.34182,31.130333841591387,2.336,46.243467729726575
100302.60+404813.1,150.76085098836532,40.80364953896231,2.36297,30.805917435069205,2.3609999999999998,45.978220731279244
100404.14+405009.0,151.01728070803958,40.835833735513155,2.16586,30.354165183664264,2.165,45.36125374132681
100453.54+411810.5,151.22308558065282,41.30292286581378,1.85625,30.526384235031017,1.857,45.50406543918666
100515.51+410604.0,151.3146626360055,41.10112863656187,2.31182,30.557600889479765,2.307,45.419520046341525
100538.61+404357.4,151.41089602383047,40.73262618247702,2.86413,30.643500372337634,2.8710000000000004,45.74868656570026
100754.36+412900.2,151.97651221423172,41.48341565033318,2.62962,31.121749419681585,2.6260000000000003,45.99983062056925
100800.21+405942.1,152.00089888194924,40.995051077497024,2.52596,30.617323434453162,2.5340000000000003,45.421923518285595
101449.55+373514.9,153.70646987207672,37.587497849614465,2.51283,30.46404661684923,2.509,45.23517042576492
101332.05+374111.5,153.3835638442853,37.68654910828896,2.55139,30.77801985716485,2.542,45.71971628748237
101152.65+372103.8,152.96940798327756,37.35105924245812,2.8689,30.890499371191552,2.873,45.540995988702434
101229.42+375301.0,153.12259596060213,37.88361310608345,2.45354,30.713696481305625,2.4530000000000003,45.39216094456522
101119.28+375204.6,152.8303539934079,37.867971375861714,2.33998,30.544761798583707,2.332,45.53806304679517
101045.26+371726.9,152.6886040822967,37.290830127482465,2.55801,31.0037508680156,2.555,45.98655802341088
101023.53+373915.9,152.59804932000333,37.654421994509676,2.25407,30.997266465808366,2.255,46.03437679638689
101049.62+380120.2,152.70678032495806,38.02230313703185,2.32866,31.063111192688233,2.319,45.904816597584535
101034.80+381302.0,152.64500558647453,38.217243484592586,2.21529,30.60455568390715,2.211,45.614554151360615
100830.68+375918.0,152.12784809581132,37.988345399963755,2.21441,30.703804896619936,2.2119999999999997,45.54419163479204
100803.81+374112.8,152.01589800852696,37.68689930169284,2.26209,30.77424507928803,2.258,45.7502127706467
100635.78+372218.6,151.6491093275953,37.3718570395813,2.5495,30.606286059670474,2.557,45.99166644608268
100650.50+380828.7,151.7104213520779,38.14133177694936,2.30703,30.94854185904623,2.307,46.03859113151885
100549.41+372248.9,151.45590835552548,37.38025543783747,2.55029,30.26396153803592,2.5580000000000003,45.564035114335184
100552.21+374746.5,151.46758157588258,37.79625130525671,2.52915,30.96382720044045,2.535,45.88894672359457
100438.11+380201.4,151.15880307376028,38.033740660283826,2.84393,31.040731028335195,2.85,46.04596885167427
100442.22+374038.6,151.17592448360338,37.67740289604249,2.59247,30.51921010282654,2.596,45.67650860224715
100431.71+381003.7,151.13215742040197,38.16771906027775,2.48212,31.23083038860495,2.477,46.15126405581032
100225.34+373436.8,150.60558937239819,37.57689786826329,2.30247,30.462920080582386,2.301,45.678779928552075
100424.37+384656.3,151.1015693030553,38.78233279773517,2.93974,30.998357018442583,2.938,46.16243863546103
100349.11+383516.1,150.95464813507704,38.5878144206845,2.85534,30.979108870296542,2.8539999999999996,45.8839242848529
100448.65+392728.8,151.20274533810732,39.45802638861465,2.5541,30.516854879019384,2.548,45.71689094535184
100710.72+393802.8,151.7946700543053,39.6341375552846,2.3433,30.545458719967762,2.3409999999999997,45.66290589591838
100819.78+393800.0,152.08245354066304,39.633354308100905,2.43359,30.885743926524924,2.441,46.1844849683658
100907.29+390930.8,152.2804019472432,39.15856497622441,2.60229,30.563095033705082,2.6060000000000003,45.68053452657286
101104.69+391012.1,152.76955809142373,39.17004091795639,2.46722,30.524520450823488,2.463,45.62124846504251
101228.83+385959.5,153.12014688558534,38.999886992533774,2.95746,30.66825782556294,2.958,45.46310512409326
101203.96+385202.3,153.01650524325584,38.86732342095392,2.78018,31.382130494199103,2.77,46.28251206433345
101233.70+392705.3,153.1404195033464,39.45149313664282,2.66949,30.330439232030884,2.674,45.409923316210154
101322.60+384018.4,153.34416755990182,38.67178569142968,2.71922,30.711143497386864,2.72,45.54078966161786
101516.26+384419.2,153.8177671714948,38.73867458546822,2.51551,30.55982456011448,2.517,45.50370114544802
101502.52+385244.1,153.760536231389,38.878933253108,2.1892,30.65763039449434,2.191,45.93749921564865
101914.61+352705.0,154.8109071678281,35.45139937477583,2.30675,30.66154287640191,2.305,45.42662949937763
101853.24+355222.3,154.7218418856017,35.872881462569744,2.39878,31.449470231401,2.395,46.370539080182645
101744.64+355330.1,154.43602283892537,35.89170771082785,2.34393,31.112143310356814,2.3369999999999997,46.07174468954737
101628.32+354737.1,154.11802676614602,35.793647936106346,2.63481,30.69536336370674,2.6310000000000002,45.85909159485308
101418.94+344657.2,153.5789394692425,34.782557428106465,2.64826,31.026144161386384,2.64,45.9843085222865
101321.20+343912.3,153.3383399134344,34.65343487675608,2.52742,30.756114901576204,2.533,45.631838090262875
101302.29+352605.7,153.25957036358972,35.43492910464479,2.64058,31.611476538227414,2.645,46.66241121038677
101136.08+362253.3,152.90035780337632,36.381497883029496,2.34189,30.782735192554668,2.34,45.7630776352236
101211.82+371829.0,153.0492758415078,37.30807871074193,2.38685,30.666006235561014,2.387,45.84924694782571
101917.58+363429.2,154.8232843971505,36.574779725350616,2.95285,30.792849173043294,2.952,45.879113491625205
101919.49+361639.8,154.83122842239482,36.27773937439905,2.51628,30.743695611489017,2.522,45.6798833609381
102021.45+362050.4,155.0894041879343,36.3473429283097,2.63266,30.51433777289953,2.635,45.60125706801272
095017.67+414028.2,147.57364873678944,41.67451311986978,2.97526,31.157896860741488,2.958,46.26009629654972
095102.63+424801.9,147.76099882891634,42.80054853287278,2.91599,30.869121008289916,2.915,45.72276752472825
095131.17+425613.6,147.87988367033174,42.937132301947216,2.39608,30.692574001056627,2.3930000000000002,45.55184389421288
095035.20+423811.3,147.64669617171725,42.63649975906152,2.60849,31.06303135002848,2.615,45.893580192493204
094955.91+430149.4,147.48299109292148,43.030400338579476,2.24899,30.82545827708813,2.248,45.55741897720729
094907.43+424453.3,147.28097236875382,42.74814088716936,2.45522,30.903202665150488,2.456,45.74001165413704
094818.02+424229.2,147.07509059610874,42.708125648701504,2.91332,30.817674525859154,2.929,45.54078515599295
094743.33+420837.9,146.93055583887624,42.14386179587304,2.55455,31.055235665007885,2.557,46.10454990134318
094428.81+422525.9,146.12007115162154,42.42388464991906,2.48995,30.72881383441505,2.485,45.696194557094
094240.59+425638.9,145.6691336045459,42.94414687872883,2.67132,30.656219529108014,2.673,45.85906904158951
094259.05+432845.8,145.74607807386494,43.47940303037793,2.5098,30.968368963767304,2.511,46.07778458637667
094329.71+433659.2,145.87379825556863,43.616467717348186,2.49665,31.364490406720627,2.495,46.24162957542896
094353.80+432058.4,145.97417117987487,43.34957335530551,2.94093,31.29735626196652,2.946,46.078848845572914
094352.56+430810.5,145.9690340350676,43.13625679512501,2.37797,30.812518330035367,2.372,46.121621032918036
094610.20+432924.2,146.54251526981233,43.49008274781349,2.57816,30.69144184621105,2.575,45.85455380245469
094913.18+442905.6,147.30494428978474,44.484915550335074,2.74741,30.063791151887592,2.75,45.54781459132872
095023.01+431527.3,147.59590349265576,43.257593980066225,2.48545,30.59526945228788,2.476,45.66272931508904
095057.62+435727.8,147.74009215684902,43.95773050337539,2.97302,31.258739094414075,2.965,46.258240842000305
095136.99+432948.2,147.90415532308356,43.49673447278155,2.95572,30.81658755739744,2.963,45.625049190629014
095156.70+435453.4,147.98626366726694,43.91486000173445,2.21106,30.594838629789272,2.21,45.71045907520822
095112.29+441030.9,147.80124659270672,44.175261099430074,2.69909,30.952808413112486,2.695,46.14944357682153
